Run,Time(ms),Memory(Bytes)
1,374919.000,7168000
2,374432.000,7098368
3,374532.000,7168000
4,375480.000,7135232
5,375105.000,7094272
6,373382.000,7090176
7,373940.000,7106560
8,374009.000,7208960
9,374037.000,7118848
10,372669.000,7122944

Statistics:
Average Time,374250.500 ms
Max Time,375480.000 ms
Average Memory,6.801 MB
Max Memory,6.875 MB
