Time(ms),Memory(Bytes)
0.179,7012352.0
0.179,6955008.0
0.180,6918144.0
0.179,7000064.0
0.180,6955008.0
0.181,7028736.0
0.179,6914048.0
0.177,7028736.0
0.180,6950912.0
0.184,6914048.0
0.250,7028736.0
0.178,6729728.0
0.190,6848512.0
0.178,7057408.0
0.195,6307840.0
0.184,6742016.0
0.182,6950912.0
0.179,6950912.0
0.176,6930432.0
0.177,7000064.0
0.178,6647808.0
0.180,7004160.0
0.183,6938624.0
0.179,7000064.0
0.177,6918144.0
0.178,7049216.0
0.179,6918144.0
0.176,6987776.0
0.185,7032832.0
0.177,6995968.0
0.179,6938624.0
0.179,6905856.0
0.177,7004160.0
0.191,7000064.0
0.179,6995968.0
0.179,6938624.0
0.187,7045120.0
0.180,7028736.0
0.179,6848512.0
0.189,6918144.0
0.186,6926336.0
0.180,6918144.0
0.182,6840320.0
0.177,7049216.0
0.181,7049216.0
0.182,7028736.0
0.181,7057408.0
0.178,7028736.0
0.179,7045120.0
0.182,6914048.0
0.181,6914048.0
0.180,6914048.0
0.180,6848512.0
0.179,6860800.0
0.181,6914048.0
0.179,6938624.0
0.177,6848512.0
0.180,6909952.0
0.187,7049216.0
0.184,6950912.0
0.187,6926336.0
0.180,6897664.0
0.187,4055040.0
0.187,7045120.0
0.183,6914048.0
0.180,7049216.0
0.178,6680576.0
0.179,6672384.0
0.178,6643712.0
0.187,7045120.0
0.178,6914048.0
0.177,6582272.0
0.179,7000064.0
0.180,6905856.0
0.179,7053312.0
0.180,6955008.0
0.178,6918144.0
0.178,6852608.0
0.185,7008256.0
0.177,6729728.0
0.178,7012352.0
0.177,6905856.0
0.179,7000064.0
0.178,6914048.0
0.180,6938624.0
0.182,7000064.0
0.178,6938624.0
0.190,7004160.0
0.179,7032832.0
0.184,7012352.0
0.179,6938624.0
0.178,6930432.0
0.195,6782976.0
0.178,6901760.0
0.179,6938624.0
0.182,6578176.0
0.179,6914048.0
0.184,6852608.0
0.181,6901760.0
0.187,6901760.0
