Time(ms),Memory(Bytes)
2.955,7000064.0
2.402,6950912.0
2.364,7008256.0
2.361,7000064.0
2.398,7311360.0
2.397,7270400.0
2.350,7417856.0
2.388,6942720.0
2.369,7290880.0
2.405,6905856.0
2.476,7000064.0
2.488,6995968.0
2.449,7045120.0
2.419,6918144.0
2.507,7417856.0
2.420,6942720.0
2.384,7409664.0
2.392,7053312.0
2.394,7405568.0
2.402,7393280.0
2.404,6938624.0
2.397,7032832.0
2.379,7376896.0
2.370,7409664.0
2.376,6901760.0
2.384,7360512.0
2.434,7299072.0
2.468,7008256.0
2.394,6918144.0
123.670,7028736.0
2.403,7012352.0
2.412,6995968.0
2.334,6942720.0
2.355,6848512.0
2.382,6942720.0
2.441,7270400.0
2.434,7028736.0
2.367,6950912.0
2.411,6942720.0
2.387,7057408.0
2.382,7008256.0
2.440,6914048.0
2.362,7204864.0
2.454,6995968.0
2.443,6918144.0
2.380,7254016.0
2.401,6938624.0
2.372,7241728.0
2.366,7004160.0
2.382,7000064.0
2.374,6918144.0
2.345,6860800.0
2.395,7000064.0
2.365,7053312.0
2.404,7045120.0
3.330,7405568.0
3.667,6918144.0
3.524,7004160.0
3.127,6950912.0
2.389,6930432.0
2.446,6938624.0
2.361,7270400.0
2.454,6905856.0
2.391,7233536.0
2.398,6926336.0
2.401,6901760.0
2.346,6938624.0
2.337,7323648.0
2.387,6918144.0
2.374,7254016.0
2.376,6934528.0
2.416,7294976.0
2.398,7032832.0
2.439,6848512.0
2.393,7233536.0
2.498,6848512.0
2.394,7028736.0
2.403,6938624.0
2.398,7278592.0
2.381,7401472.0
2.378,7049216.0
2.380,7774208.0
2.458,7299072.0
2.359,7315456.0
2.411,7294976.0
2.403,7270400.0
2.386,7045120.0
2.338,7053312.0
2.396,7053312.0
2.379,6905856.0
2.389,7049216.0
2.393,7032832.0
2.449,6914048.0
2.369,7626752.0
2.373,7409664.0
2.406,7004160.0
2.375,6848512.0
2.377,7049216.0
2.458,6901760.0
2.407,7213056.0
