Time(ms),Memory(Bytes)
0.184,6459392.0
0.182,6684672.0
0.176,6578176.0
0.178,7008256.0
0.246,6684672.0
0.176,6647808.0
0.175,6733824.0
0.192,6901760.0
0.179,7053312.0
0.176,6672384.0
0.178,6955008.0
0.177,6955008.0
0.182,7032832.0
0.177,6991872.0
0.177,6926336.0
0.223,6848512.0
0.177,6905856.0
0.180,6848512.0
0.175,7032832.0
0.187,6778880.0
0.182,6660096.0
0.177,6733824.0
0.176,6950912.0
0.177,6594560.0
0.184,6737920.0
0.178,6905856.0
0.175,6643712.0
0.182,6914048.0
0.176,6860800.0
0.175,6582272.0
0.175,6627328.0
0.175,6901760.0
0.176,6926336.0
0.175,6950912.0
0.176,6627328.0
0.181,6950912.0
0.182,6918144.0
0.176,6930432.0
0.176,7000064.0
0.176,6672384.0
0.177,6762496.0
0.176,6725632.0
0.175,6901760.0
0.176,6762496.0
0.177,6918144.0
0.222,6561792.0
0.181,6995968.0
0.180,6942720.0
0.184,6733824.0
0.179,6635520.0
0.205,7000064.0
0.177,6905856.0
0.175,6672384.0
0.181,6742016.0
0.177,6627328.0
0.177,6672384.0
0.188,6680576.0
0.182,6938624.0
0.176,6918144.0
0.179,6918144.0
0.178,6914048.0
0.177,6942720.0
0.175,6918144.0
0.214,6926336.0
0.178,6729728.0
0.177,6774784.0
0.175,6627328.0
0.175,7000064.0
0.187,6516736.0
0.259,6742016.0
0.175,6660096.0
0.183,7045120.0
0.179,6950912.0
0.178,6467584.0
0.185,6668288.0
0.176,7057408.0
0.188,6918144.0
0.177,7008256.0
0.176,6995968.0
0.175,6737920.0
0.178,6955008.0
0.197,6553600.0
0.176,6668288.0
0.177,6656000.0
0.176,6897664.0
0.183,7028736.0
0.173,7008256.0
0.178,6643712.0
0.181,6922240.0
108.506,6942720.0
0.177,6926336.0
0.185,6643712.0
0.177,6643712.0
0.178,6586368.0
0.179,6385664.0
0.212,6918144.0
0.183,7774208.0
0.179,6926336.0
0.177,7028736.0
0.177,6942720.0
