Time(ms),Memory(Bytes)
3.415,7012352.0
3.415,6905856.0
3.467,6942720.0
3.434,7045120.0
3.427,7008256.0
3.418,6938624.0
3.414,7012352.0
3.482,6926336.0
3.437,6914048.0
3.478,7053312.0
3.555,7008256.0
3.489,6914048.0
3.455,6938624.0
3.468,6901760.0
3.429,7004160.0
3.446,7057408.0
3.428,7004160.0
3.463,6926336.0
3.446,6942720.0
3.462,6848512.0
3.438,6918144.0
3.575,7057408.0
3.420,7049216.0
3.991,6942720.0
3.436,7032832.0
3.529,7311360.0
3.423,7032832.0
3.436,7032832.0
3.565,7000064.0
3.431,7053312.0
3.503,6926336.0
3.457,7012352.0
3.472,7032832.0
3.432,6893568.0
3.461,6918144.0
3.472,7000064.0
3.418,6848512.0
3.449,6938624.0
3.425,6938624.0
3.396,7057408.0
3.430,6893568.0
3.435,6914048.0
3.431,6860800.0
3.518,7028736.0
3.424,6852608.0
3.456,6856704.0
3.423,6959104.0
3.456,6950912.0
3.431,7057408.0
3.436,7032832.0
3.414,7000064.0
3.399,6938624.0
3.483,6914048.0
3.416,6860800.0
3.426,6918144.0
3.477,6918144.0
3.430,6852608.0
3.469,6897664.0
3.421,6950912.0
3.478,7053312.0
3.437,6868992.0
3.458,6905856.0
3.460,6848512.0
3.430,6938624.0
3.536,6995968.0
3.467,6942720.0
3.753,7045120.0
3.600,6926336.0
3.474,6938624.0
3.427,6942720.0
3.618,7057408.0
3.417,7045120.0
3.448,6930432.0
3.585,6901760.0
3.463,6926336.0
3.456,6955008.0
3.468,6942720.0
3.447,7053312.0
3.557,7008256.0
3.435,7028736.0
3.397,7012352.0
3.473,6926336.0
3.429,7045120.0
3.464,6938624.0
3.461,6942720.0
3.665,6901760.0
3.417,6950912.0
3.752,6942720.0
3.451,7053312.0
3.442,6914048.0
3.466,7057408.0
3.436,6901760.0
3.576,6950912.0
3.673,7045120.0
124.129,6926336.0
3.432,6942720.0
3.473,6922240.0
3.451,7049216.0
3.537,6938624.0
3.459,6852608.0
