Time(ms),Memory(Bytes)
2.352,6860800.0
2.354,6914048.0
2.356,7045120.0
2.336,7307264.0
2.333,6905856.0
2.379,6852608.0
2.421,7057408.0
2.384,6942720.0
2.361,7323648.0
2.378,6901760.0
2.431,7262208.0
2.425,7401472.0
2.420,6926336.0
2.396,6901760.0
2.385,7237632.0
2.398,7217152.0
2.441,6852608.0
2.363,6938624.0
2.467,6918144.0
2.421,7045120.0
2.391,7000064.0
2.360,6930432.0
2.387,6852608.0
2.382,6860800.0
2.387,6856704.0
2.370,6918144.0
2.354,6938624.0
2.417,7401472.0
2.387,7028736.0
2.358,6942720.0
2.348,6897664.0
2.380,6938624.0
2.382,7233536.0
2.381,7303168.0
2.392,7270400.0
2.402,7032832.0
2.403,7053312.0
2.411,7049216.0
2.352,7270400.0
2.427,7233536.0
2.411,7000064.0
2.368,6942720.0
2.358,6905856.0
2.378,7217152.0
2.580,6942720.0
2.379,7208960.0
2.338,7417856.0
2.345,7389184.0
2.383,7294976.0
2.395,6905856.0
2.406,6852608.0
2.338,6934528.0
2.353,7053312.0
2.370,7233536.0
2.346,6926336.0
2.386,7294976.0
2.404,6942720.0
2.331,7323648.0
2.354,6848512.0
121.855,7053312.0
2.409,7004160.0
2.361,6860800.0
2.365,7204864.0
2.431,7208960.0
2.490,7409664.0
2.362,7303168.0
2.351,7311360.0
2.372,6942720.0
2.391,7421952.0
122.740,6930432.0
2.379,7323648.0
2.392,6905856.0
2.392,6860800.0
2.478,7045120.0
2.445,7360512.0
2.362,6901760.0
2.344,6901760.0
2.360,7000064.0
2.367,7409664.0
2.375,6918144.0
2.390,7303168.0
2.443,7307264.0
2.427,7204864.0
2.373,6897664.0
2.379,6938624.0
2.359,7311360.0
2.381,7417856.0
2.391,6905856.0
2.400,6918144.0
2.365,7323648.0
2.366,7012352.0
2.450,6942720.0
2.383,7303168.0
2.374,7323648.0
2.387,6930432.0
2.370,6914048.0
2.377,7409664.0
2.391,7778304.0
2.406,6955008.0
2.449,6942720.0
