Time(ms),Memory(Bytes)
0.262,6647808.0
0.266,6938624.0
0.254,6778880.0
0.259,6684672.0
0.251,6631424.0
0.252,6737920.0
0.253,7000064.0
0.250,6914048.0
0.261,6631424.0
0.253,7057408.0
0.252,6864896.0
0.259,6680576.0
0.258,6840320.0
0.257,7000064.0
0.253,6926336.0
0.258,6742016.0
0.249,6897664.0
0.253,6909952.0
0.259,6729728.0
0.254,6729728.0
0.271,6856704.0
0.251,6737920.0
0.252,6860800.0
0.251,6950912.0
0.258,6934528.0
0.257,6942720.0
0.252,6848512.0
0.250,7000064.0
0.264,6742016.0
0.286,7053312.0
0.252,6930432.0
0.255,6893568.0
0.253,7057408.0
0.255,6623232.0
0.253,6782976.0
0.252,7000064.0
0.257,6631424.0
0.254,6684672.0
0.251,6901760.0
0.256,6782976.0
0.251,7053312.0
0.251,6926336.0
0.252,7000064.0
0.253,7028736.0
0.260,7000064.0
0.257,6901760.0
0.257,6725632.0
0.270,6729728.0
0.253,6647808.0
0.290,6656000.0
0.253,6680576.0
0.252,6950912.0
0.252,7053312.0
0.259,6774784.0
0.291,6914048.0
0.252,6586368.0
0.258,6893568.0
0.263,6774784.0
0.269,6647808.0
109.723,6934528.0
0.250,7049216.0
0.250,6995968.0
0.251,6901760.0
0.253,6897664.0
0.251,7053312.0
0.252,7008256.0
0.252,6905856.0
0.289,6840320.0
0.258,6725632.0
0.250,6832128.0
0.261,6643712.0
0.262,6582272.0
0.303,6668288.0
0.260,6729728.0
0.251,6643712.0
0.253,6733824.0
0.260,7008256.0
0.278,7000064.0
0.253,6643712.0
0.256,6930432.0
0.254,6733824.0
0.262,7012352.0
0.259,6635520.0
0.256,6668288.0
0.254,6914048.0
0.256,6987776.0
0.252,6955008.0
0.250,6918144.0
0.254,6787072.0
0.261,6918144.0
0.254,6656000.0
0.253,6995968.0
0.253,6938624.0
0.252,6955008.0
0.255,7028736.0
0.256,6660096.0
0.252,6590464.0
0.266,6729728.0
0.250,6782976.0
0.252,6578176.0
