Time(ms),Memory(Bytes)
0.184,7008256.0
0.183,6901760.0
0.186,6582272.0
0.184,6930432.0
0.183,6950912.0
0.186,6942720.0
0.183,6901760.0
0.185,7057408.0
0.184,7045120.0
0.186,7049216.0
0.186,6897664.0
0.183,7028736.0
0.185,6897664.0
0.188,6914048.0
0.192,6856704.0
0.186,6647808.0
0.184,7053312.0
0.184,7028736.0
0.185,7028736.0
0.187,6729728.0
0.183,6578176.0
0.183,6897664.0
0.186,6914048.0
0.185,6631424.0
0.186,6848512.0
0.199,6668288.0
0.189,6950912.0
0.191,7000064.0
0.195,6860800.0
0.193,6758400.0
0.185,6647808.0
0.183,6848512.0
0.184,6942720.0
0.186,6918144.0
0.183,7000064.0
0.188,6918144.0
0.185,7057408.0
0.185,6631424.0
0.183,7032832.0
0.187,6934528.0
0.182,6901760.0
0.184,7032832.0
0.202,6729728.0
0.186,6942720.0
0.192,6643712.0
0.185,6905856.0
0.183,6995968.0
0.208,7028736.0
0.204,6938624.0
0.188,6787072.0
0.184,6774784.0
0.183,6778880.0
0.188,6905856.0
0.184,7032832.0
0.185,6914048.0
0.185,6856704.0
0.185,6848512.0
0.183,6930432.0
0.183,6787072.0
0.224,6627328.0
0.200,6139904.0
0.184,7045120.0
0.185,6955008.0
0.184,7045120.0
0.187,6647808.0
0.186,7045120.0
0.190,6844416.0
0.187,6918144.0
0.182,6938624.0
0.185,6565888.0
0.202,6950912.0
0.190,6660096.0
0.191,6848512.0
0.185,6905856.0
0.191,7045120.0
0.186,6549504.0
0.186,7008256.0
0.192,7057408.0
0.192,6938624.0
0.191,6848512.0
0.351,6905856.0
0.186,6266880.0
0.197,6631424.0
0.195,6926336.0
0.184,7049216.0
0.225,6668288.0
0.184,6897664.0
0.219,7057408.0
0.185,6918144.0
0.185,6938624.0
0.192,7004160.0
0.193,6582272.0
0.183,7053312.0
0.186,6926336.0
0.189,6860800.0
0.188,6668288.0
0.190,6672384.0
0.190,6725632.0
0.186,6684672.0
0.184,7012352.0
