Time(ms),Memory(Bytes)
835.296,15556608.0
966.269,15589376.0
957.897,15470592.0
964.030,15470592.0
957.509,15486976.0
829.450,15585280.0
831.505,15572992.0
958.174,15675392.0
956.521,15446016.0
956.690,15470592.0
954.388,15568896.0
955.369,15581184.0
830.096,15589376.0
830.561,15474688.0
826.580,15499264.0
953.392,15486976.0
955.022,15577088.0
953.867,15499264.0
959.478,15597568.0
832.311,15478784.0
832.775,15577088.0
824.632,15486976.0
829.670,15593472.0
824.199,15675392.0
956.942,15486976.0
956.223,15491072.0
956.669,15560704.0
955.110,15589376.0
963.810,15486976.0
957.097,15482880.0
953.856,15474688.0
960.556,15589376.0
962.597,15503360.0
834.474,15585280.0
827.812,15667200.0
959.696,15577088.0
1018.910,15675392.0
959.255,15585280.0
960.265,15515648.0
958.332,15675392.0
829.222,15478784.0
832.694,15675392.0
831.824,15626240.0
962.677,15474688.0
962.299,15577088.0
955.788,15589376.0
959.471,15679488.0
834.852,15679488.0
836.385,15581184.0
837.049,15601664.0
963.263,15499264.0
962.465,15474688.0
961.768,15593472.0
1214.060,15572992.0
842.332,15675392.0
957.360,15470592.0
959.327,15597568.0
958.757,15478784.0
963.324,15585280.0
962.754,15486976.0
834.335,15589376.0
833.087,15572992.0
965.041,15675392.0
964.839,15568896.0
964.167,15499264.0
840.519,15572992.0
993.306,15478784.0
963.469,15572992.0
836.602,15589376.0
838.447,15470592.0
976.235,15548416.0
965.344,15478784.0
964.509,15548416.0
845.129,15556608.0
970.003,15589376.0
973.527,15486976.0
961.928,15589376.0
849.923,15589376.0
968.995,15568896.0
963.313,15585280.0
964.634,15597568.0
967.114,15671296.0
844.349,15589376.0
967.506,15499264.0
970.816,15589376.0
846.186,15499264.0
963.167,15667200.0
966.921,15491072.0
962.035,15478784.0
966.472,15577088.0
834.307,15601664.0
959.934,15585280.0
969.837,15581184.0
963.428,15486976.0
836.961,15474688.0
838.148,15671296.0
958.697,15572992.0
965.111,15601664.0
960.082,15675392.0
843.197,15585280.0
