Run,Time(ms),Memory(Bytes)
1,0.039,6922240
2,0.040,6893568
3,0.037,6848512
4,0.046,6909952
5,0.040,7036928
6,0.041,6922240
7,0.038,7032832
8,0.041,6922240
9,0.039,6995968
10,0.045,7032832
11,0.040,7028736
12,0.039,6901760
13,0.038,6987776
14,0.048,6840320
15,0.038,6897664
16,0.039,6844416
17,0.038,7036928
18,0.039,7028736
19,0.039,6897664
20,0.050,6844416
21,0.045,6909952
22,0.037,6848512
23,0.049,7028736
24,0.038,6926336
25,0.038,6991872
26,0.042,6901760
27,0.038,6901760
28,0.047,6922240
29,0.039,6938624
30,0.047,6901760
31,0.040,6889472
32,0.039,7614464
33,0.039,6922240
34,0.046,6926336
35,0.040,6844416
36,0.043,6995968
37,0.039,6868992
38,0.040,6991872
39,0.039,6844416
40,0.045,6844416
41,0.038,7004160
42,0.038,7041024
43,0.048,6922240
44,0.038,6893568
45,0.038,6889472
46,0.039,6901760
47,0.038,7761920
48,0.047,6938624
49,0.038,6926336
50,0.040,6893568
51,0.040,6926336
52,0.042,6885376
53,0.040,6901760
54,0.039,6926336
55,0.038,7016448
56,0.048,6987776
57,0.083,6934528
58,0.037,6926336
59,0.039,6840320
60,0.038,6922240
61,0.043,6909952
62,0.039,6983680
63,0.038,6844416
64,0.047,6877184
65,0.039,6926336
66,0.038,6995968
67,0.041,6922240
68,0.039,6914048
69,0.038,6926336
70,0.045,6889472
71,0.039,6934528
72,0.037,6795264
73,0.038,7036928
74,0.039,6889472
75,0.039,6885376
76,0.039,7012352
77,0.042,6901760
78,0.040,6983680
79,0.039,7028736
80,0.043,6889472
81,0.052,6905856
82,0.038,6893568
83,0.038,6979584
84,0.040,6901760
85,0.049,7000064
86,0.039,6983680
87,0.041,6885376
88,0.044,6901760
89,0.038,6868992
90,0.039,6889472
91,0.049,7012352
92,0.046,7032832
93,0.038,7032832
94,0.039,6983680
95,0.038,6889472
96,0.045,6995968
97,0.113,7036928
98,0.070,6983680
99,0.039,6868992
100,0.040,7036928

Statistics:
Average Time,0.042 ms
Max Time,0.113 ms
Average Memory,6.627 MB
Max Memory,7.402 MB
