Run,Time(ms),Memory(Bytes)
1,2.666,6844416
2,2.669,7016448
3,2.666,6799360
4,2.984,6934528
5,2.684,6897664
6,2.895,6905856
7,2.680,6926336
8,2.913,7012352
9,2.698,7036928
10,2.661,6926336
11,2.771,6991872
12,2.793,6922240
13,2.636,7041024
14,2.684,7012352
15,2.646,6991872
16,2.648,6836224
17,2.651,7041024
18,2.670,6889472
19,2.628,6922240
20,2.654,7012352
21,2.685,6848512
22,2.741,6909952
23,2.785,6922240
24,2.715,6893568
25,2.653,7036928
26,2.680,7028736
27,2.750,6926336
28,2.627,6901760
29,2.692,6926336
30,2.639,6995968
31,2.823,7012352
32,2.733,6901760
33,2.681,6991872
34,2.735,7041024
35,2.714,7041024
36,2.715,6914048
37,2.664,6979584
38,2.743,6934528
39,2.654,7036928
40,2.685,6922240
41,2.645,6885376
42,2.672,6979584
43,2.685,6889472
44,2.685,6885376
45,120.177,6893568
46,2.703,6983680
47,2.737,6987776
48,2.649,7028736
49,2.694,7028736
50,2.675,6823936
51,2.722,6901760
52,2.695,6844416
53,2.679,6819840
54,2.671,6848512
55,2.650,6848512
56,2.656,6926336
57,2.694,7028736
58,2.652,6889472
59,2.700,7028736
60,2.637,6901760
61,2.941,7729152
62,2.669,6922240
63,2.641,6844416
64,2.619,6938624
65,2.965,6991872
66,2.719,6901760
67,2.685,7045120
68,2.849,6885376
69,2.728,6909952
70,2.680,7041024
71,2.702,6991872
72,2.676,6840320
73,2.690,6901760
74,2.662,6848512
75,2.983,6983680
76,2.933,6922240
77,2.680,6934528
78,3.025,6922240
79,2.735,6828032
80,2.696,6934528
81,2.683,6901760
82,2.688,7012352
83,2.721,6995968
84,2.637,6979584
85,2.682,7036928
86,2.941,6840320
87,2.636,6983680
88,2.759,6836224
89,2.640,6893568
90,2.797,6979584
91,2.702,7016448
92,2.778,7012352
93,2.714,7032832
94,2.764,6901760
95,2.686,6844416
96,2.699,6926336
97,3.310,7041024
98,2.752,6983680
99,2.726,6926336
100,2.689,6922240

Statistics:
Average Time,3.898 ms
Max Time,120.177 ms
Average Memory,6.627 MB
Max Memory,7.371 MB
