Run,Time(ms),Memory(Bytes)
1,33.589,7450624
2,33.884,7303168
3,157.781,7450624
4,34.178,7331840
5,34.293,7479296
6,157.866,7340032
7,33.978,7479296
8,34.039,7458816
9,158.188,7307264
10,33.694,7393280
11,34.833,7471104
12,159.360,7385088
13,33.958,7446528
14,33.697,7442432
15,159.745,7487488
16,34.362,7393280
17,34.730,7553024
18,159.483,7446528
19,34.061,7479296
20,34.837,7340032
21,159.055,7479296
22,34.100,7290880
23,34.278,7364608
24,34.137,7446528
25,33.789,7450624
26,33.813,7282688
27,33.598,7446528
28,33.699,7434240
29,35.309,7487488
30,34.160,7475200
31,159.077,7471104
32,33.718,7458816
33,33.946,7393280
34,173.318,7876608
35,34.643,7393280
36,33.706,7380992
37,158.678,7274496
38,34.251,7307264
39,34.694,7462912
40,158.521,7471104
41,33.667,7479296
42,33.862,7294976
43,158.357,7380992
44,33.925,7372800
45,35.488,7344128
46,158.076,7471104
47,34.906,7364608
48,33.867,7487488
49,158.981,7286784
50,34.061,7458816
51,33.606,7372800
52,161.187,7393280
53,34.986,7446528
54,33.824,7471104
55,157.718,7368704
56,33.578,7340032
57,33.576,7303168
58,157.524,7303168
59,33.510,7458816
60,34.116,7290880
61,34.943,7290880
62,33.756,7372800
63,34.170,7479296
64,33.798,7380992
65,158.889,7487488
66,33.633,7393280
67,34.093,7438336
68,157.908,7364608
69,33.693,7331840
70,35.893,7319552
71,156.764,7372800
72,34.193,7278592
73,34.536,7471104
74,159.445,7331840
75,34.855,7278592
76,33.944,7286784
77,159.081,7307264
78,33.709,7471104
79,35.300,7372800
80,33.981,7380992
81,159.865,7430144
82,34.073,7458816
83,33.817,7458816
84,157.860,7340032
85,34.070,7368704
86,36.656,7274496
87,158.632,7364608
88,34.000,7487488
89,39.714,7380992
90,156.832,7266304
91,34.243,7487488
92,35.059,7446528
93,35.823,7430144
94,159.573,7286784
95,34.047,7430144
96,34.529,7475200
97,158.566,7286784
98,34.291,7372800
99,34.908,7434240
100,159.041,7360512

Statistics:
Average Time,70.520 ms
Max Time,173.318 ms
Average Memory,7.057 MB
Max Memory,7.512 MB
