Run,Time(ms),Memory(Bytes)
1,0.009,6922240
2,0.009,6651904
3,0.009,6828032
4,0.009,6361088
5,0.009,6721536
6,0.009,6578176
7,0.008,6987776
8,0.009,6893568
9,0.008,6905856
10,0.008,6664192
11,0.009,6889472
12,0.008,6995968
13,0.010,6905856
14,0.015,6651904
15,0.009,6619136
16,0.009,6619136
17,0.009,7012352
18,0.009,6623232
19,0.009,6909952
20,0.016,6889472
21,0.014,6942720
22,0.009,6770688
23,0.009,7032832
24,0.009,6696960
25,0.009,6844416
26,0.009,6758400
27,0.009,6578176
28,0.008,6615040
29,0.008,6901760
30,0.008,7012352
31,0.009,6836224
32,0.008,6995968
33,0.008,6889472
34,0.008,6709248
35,0.009,6926336
36,0.009,6668288
37,0.009,6717440
38,0.009,6565888
39,0.010,6922240
40,0.009,6926336
41,0.010,6221824
42,0.008,6934528
43,0.008,6840320
44,0.008,7041024
45,0.009,6893568
46,0.009,6307840
47,0.009,6766592
48,0.008,6905856
49,0.009,6721536
50,0.009,6471680
51,0.009,6922240
52,0.009,6991872
53,0.009,6352896
54,0.009,6975488
55,0.009,6844416
56,0.009,6713344
57,0.009,6631424
58,0.008,6836224
59,0.008,7012352
60,0.008,6639616
61,0.009,7028736
62,0.008,7012352
63,0.009,6709248
64,0.008,6975488
65,0.009,6856704
66,0.009,6623232
67,0.013,6709248
68,0.009,6770688
69,0.008,6922240
70,0.009,6836224
71,0.008,6922240
72,0.008,7036928
73,0.009,6881280
74,0.008,6889472
75,0.008,6889472
76,0.009,6729728
77,0.009,6344704
78,0.008,6615040
79,0.009,6610944
80,0.010,6488064
81,0.010,6619136
82,0.009,6938624
83,0.009,7036928
84,0.009,6897664
85,0.009,6651904
86,0.008,6922240
87,0.008,6938624
88,0.008,6889472
89,0.008,6631424
90,0.008,6922240
91,0.008,6369280
92,0.009,6889472
93,0.009,6922240
94,0.008,6889472
95,0.008,7028736
96,0.009,6393856
97,0.009,6836224
98,0.009,6926336
99,0.009,6897664
100,0.009,6713344

Statistics:
Average Time,0.009 ms
Max Time,0.016 ms
Average Memory,6.477 MB
Max Memory,6.715 MB
