Run,Time(ms),Memory(Bytes)
1,0.144,6836224
2,0.150,6901760
3,0.145,6922240
4,0.145,6901760
5,0.187,6725632
6,0.146,6926336
7,0.189,6983680
8,0.149,7028736
9,0.145,6565888
10,0.149,6983680
11,0.145,6901760
12,0.146,6901760
13,0.156,6897664
14,0.148,6938624
15,0.198,6668288
16,0.147,6619136
17,0.151,6967296
18,0.158,6836224
19,0.155,6451200
20,0.146,6299648
21,0.144,6905856
22,0.145,6717440
23,0.146,6619136
24,0.145,6635520
25,0.144,6623232
26,0.146,6742016
27,0.144,6664192
28,0.145,6717440
29,0.149,6492160
30,0.144,6651904
31,0.218,6905856
32,0.224,6893568
33,0.218,6983680
34,0.305,7028736
35,0.238,6885376
36,0.308,6889472
37,0.333,6848512
38,0.199,6889472
39,0.193,6926336
40,0.147,6447104
41,0.146,7032832
42,0.155,6983680
43,0.145,6631424
44,0.155,6385664
45,0.144,6631424
46,0.150,6922240
47,0.146,6651904
48,0.198,6742016
49,0.144,7032832
50,0.235,7041024
51,0.294,4825088
52,0.152,6995968
53,0.243,6311936
54,0.146,6651904
55,0.145,6979584
56,0.145,6651904
57,0.145,6844416
58,0.149,6746112
59,0.195,6840320
60,0.149,6885376
61,0.144,6656000
62,0.144,6639616
63,0.145,6115328
64,0.156,6840320
65,0.145,6574080
66,0.154,7041024
67,0.155,6344704
68,0.145,7028736
69,0.177,6574080
70,0.149,6348800
71,0.144,6758400
72,0.145,6938624
73,0.145,6729728
74,0.146,6991872
75,0.150,6885376
76,0.156,6987776
77,0.146,6991872
78,0.145,6991872
79,0.147,6995968
80,0.144,6905856
81,0.146,6619136
82,0.143,6643712
83,0.151,6889472
84,0.144,6889472
85,0.151,6909952
86,0.146,6991872
87,0.147,7041024
88,0.147,6619136
89,0.148,6471680
90,0.156,6905856
91,0.203,6623232
92,0.147,6565888
93,0.145,6934528
94,0.149,6979584
95,0.145,6889472
96,0.144,7012352
97,0.146,6889472
98,0.143,6631424
99,0.146,6631424
100,0.145,6844416

Statistics:
Average Time,0.163 ms
Max Time,0.333 ms
Average Memory,6.455 MB
Max Memory,6.715 MB
