Run,Time(ms),Memory(Bytes)
1,2.660,7028736
2,2.466,6995968
3,2.491,6995968
4,2.495,6901760
5,2.430,7041024
6,2.515,7036928
7,2.434,6983680
8,2.620,6823936
9,2.494,6836224
10,2.538,6836224
11,2.767,7041024
12,2.518,6983680
13,2.526,7041024
14,2.544,6909952
15,2.476,6991872
16,2.522,7024640
17,2.437,6889472
18,2.460,6905856
19,120.732,6963200
20,2.598,6897664
21,2.486,7032832
22,2.490,6922240
23,2.438,6979584
24,2.462,6922240
25,2.446,6840320
26,2.439,7012352
27,2.735,7012352
28,2.496,7012352
29,2.488,6844416
30,2.470,6840320
31,2.455,6983680
32,2.464,6901760
33,2.475,7016448
34,2.484,6868992
35,2.496,6889472
36,2.532,6926336
37,2.473,6995968
38,2.481,7016448
39,2.452,6836224
40,2.454,6897664
41,2.448,7028736
42,2.438,7036928
43,2.458,7012352
44,2.441,6897664
45,2.519,6995968
46,2.566,6844416
47,2.589,6983680
48,2.470,6909952
49,2.437,6889472
50,2.665,6979584
51,2.624,7028736
52,2.648,6934528
53,2.450,7032832
54,2.443,6963200
55,2.472,6938624
56,2.527,6983680
57,2.467,6934528
58,2.513,6934528
59,2.460,6897664
60,2.458,6893568
61,2.490,6889472
62,2.432,6848512
63,2.509,6938624
64,2.451,6885376
65,2.539,6885376
66,2.489,6995968
67,2.454,6893568
68,2.583,6889472
69,2.427,6922240
70,2.462,6914048
71,2.407,7036928
72,2.558,6979584
73,2.445,6844416
74,2.449,6885376
75,2.435,6983680
76,2.577,6836224
77,124.814,6889472
78,2.405,7028736
79,2.453,6889472
80,2.486,6983680
81,2.575,6901760
82,2.470,6889472
83,2.423,6909952
84,2.435,6914048
85,2.462,6901760
86,2.543,6983680
87,2.635,6926336
88,2.457,6926336
89,2.474,6934528
90,2.479,6991872
91,2.489,7032832
92,2.472,6901760
93,2.489,6926336
94,2.537,6983680
95,2.763,7032832
96,2.463,6885376
97,2.501,6889472
98,2.422,7020544
99,2.456,6934528
100,2.455,6983680

Statistics:
Average Time,4.904 ms
Max Time,124.814 ms
Average Memory,6.621 MB
Max Memory,6.715 MB
