Time(ms),Memory(Bytes)
0.244,6995968.0
0.232,6672384.0
0.231,6631424.0
0.233,6922240.0
0.230,6647808.0
0.233,7004160.0
0.233,6926336.0
0.230,6569984.0
0.232,6905856.0
0.238,6660096.0
0.249,6778880.0
0.234,6926336.0
0.234,6938624.0
0.239,6586368.0
0.232,7049216.0
0.231,6578176.0
0.231,6868992.0
0.231,7012352.0
0.235,6656000.0
0.238,6643712.0
0.233,6950912.0
0.232,6578176.0
0.232,6901760.0
0.232,6410240.0
0.242,6787072.0
0.258,6914048.0
0.232,6938624.0
0.240,7053312.0
0.239,6787072.0
0.243,6782976.0
0.234,6660096.0
0.273,6787072.0
0.232,6631424.0
0.241,6774784.0
0.234,6774784.0
0.238,7032832.0
0.242,6631424.0
0.237,6860800.0
0.230,6590464.0
0.235,6586368.0
0.230,6737920.0
0.232,7032832.0
0.232,6950912.0
0.233,6356992.0
0.232,6782976.0
0.233,6725632.0
0.276,6631424.0
0.232,6762496.0
0.240,6586368.0
0.230,6684672.0
0.269,6590464.0
0.233,6905856.0
0.231,6762496.0
0.241,6774784.0
0.241,6631424.0
0.231,6647808.0
0.231,7000064.0
0.232,6848512.0
0.230,6955008.0
0.231,7000064.0
0.231,6627328.0
0.244,6492160.0
0.241,6787072.0
0.252,6959104.0
0.231,6729728.0
0.233,6492160.0
0.232,6643712.0
0.234,6643712.0
0.232,6742016.0
0.232,6631424.0
0.234,6914048.0
0.230,6455296.0
0.250,6758400.0
0.239,6193152.0
0.234,6856704.0
0.271,6914048.0
0.234,6901760.0
0.231,6938624.0
0.230,6901760.0
0.239,6729728.0
0.287,6955008.0
0.232,6631424.0
0.232,6684672.0
0.259,6955008.0
0.232,6656000.0
0.313,6672384.0
0.241,6365184.0
0.235,6729728.0
0.234,6635520.0
0.245,6578176.0
0.237,6656000.0
0.238,7000064.0
0.232,6488064.0
0.236,6737920.0
0.233,6938624.0
0.271,6598656.0
0.231,6643712.0
0.233,6955008.0
0.232,6995968.0
0.233,6938624.0
