Time(ms),Memory(Bytes)
2.648,7000064.0
2.659,6918144.0
2.723,6955008.0
2.752,6914048.0
2.643,6914048.0
2.639,7008256.0
2.671,6922240.0
2.695,7032832.0
2.711,6914048.0
2.828,7417856.0
2.658,6914048.0
2.782,7012352.0
2.693,7000064.0
2.737,6950912.0
2.751,7004160.0
2.711,7032832.0
2.668,6938624.0
2.678,6901760.0
2.663,6901760.0
2.639,7012352.0
2.679,6914048.0
2.721,6942720.0
2.700,7323648.0
2.708,7229440.0
2.671,7032832.0
2.745,6914048.0
2.699,6995968.0
2.701,6897664.0
2.691,7057408.0
2.730,7049216.0
2.675,7000064.0
2.676,6901760.0
2.688,6860800.0
2.699,6848512.0
2.671,6938624.0
2.665,6926336.0
2.684,6901760.0
2.688,7012352.0
2.683,6914048.0
2.650,6848512.0
2.666,6995968.0
2.701,6950912.0
2.665,6905856.0
2.687,6901760.0
2.699,7012352.0
2.677,6955008.0
2.666,6905856.0
120.063,7032832.0
2.664,6905856.0
2.674,6955008.0
2.728,6930432.0
2.650,6848512.0
2.647,6914048.0
2.647,6901760.0
2.654,6995968.0
2.739,6914048.0
2.789,7008256.0
2.670,7028736.0
2.660,6914048.0
2.703,6950912.0
2.679,6856704.0
2.893,7000064.0
2.670,6856704.0
2.665,6897664.0
2.651,7032832.0
2.652,6914048.0
2.628,7032832.0
2.678,7000064.0
2.791,6918144.0
2.861,7000064.0
2.925,6914048.0
2.669,6856704.0
2.836,6852608.0
2.701,6881280.0
2.718,6901760.0
2.674,7028736.0
2.678,6893568.0
2.637,6852608.0
2.690,6914048.0
2.630,6955008.0
2.713,6848512.0
2.715,6918144.0
2.730,7049216.0
2.650,7012352.0
2.673,7311360.0
2.646,7045120.0
2.647,6856704.0
2.704,6856704.0
2.699,6860800.0
2.682,6881280.0
2.685,6811648.0
2.683,6914048.0
2.714,6897664.0
119.392,6909952.0
2.764,6942720.0
2.810,7045120.0
2.712,7012352.0
2.672,6897664.0
2.695,6909952.0
2.822,6856704.0
