Time(ms),Memory(Bytes)
1029.370,15581184.0
1013.170,15474688.0
1144.410,15462400.0
1017.610,15503360.0
1032.490,15622144.0
1016.300,15597568.0
1013.580,15556608.0
1142.800,15589376.0
1010.380,15675392.0
1015.770,15556608.0
1140.310,15499264.0
1015.690,15560704.0
1014.010,15589376.0
1012.300,15556608.0
1015.780,15503360.0
1012.980,15622144.0
1021.800,15544320.0
1159.700,15589376.0
1019.110,15585280.0
1015.930,15499264.0
1009.120,15593472.0
1017.770,15585280.0
1016.150,15675392.0
1020.730,15568896.0
1018.430,15589376.0
1013.590,15589376.0
1142.890,15486976.0
1012.380,15601664.0
1016.680,15556608.0
1019.630,15589376.0
1023.300,15474688.0
1145.340,15589376.0
1021.350,15474688.0
1017.210,15597568.0
1018.750,15486976.0
1023.290,15466496.0
1013.480,15474688.0
1006.630,15622144.0
1012.190,15622144.0
1018.560,15491072.0
1026.460,15671296.0
1026.490,15458304.0
1149.160,15568896.0
1020.630,15675392.0
1017.670,15622144.0
1014.200,15589376.0
1023.330,15601664.0
1011.930,15581184.0
1016.540,15503360.0
1015.400,15589376.0
1016.430,15474688.0
1020.360,15593472.0
1014.920,15482880.0
1027.650,15679488.0
1017.830,15491072.0
1148.930,15572992.0
1032.990,15589376.0
1031.770,15568896.0
1034.290,15585280.0
1150.010,15499264.0
1025.130,15572992.0
1025.160,15478784.0
1026.880,15470592.0
1018.460,15679488.0
1023.450,15478784.0
1026.030,15585280.0
1024.990,15478784.0
1021.870,15499264.0
1018.410,15572992.0
1019.270,15577088.0
1020.220,15503360.0
1018.100,15601664.0
1142.030,15585280.0
1016.270,15675392.0
1015.950,15589376.0
1017.600,15568896.0
1017.780,15581184.0
1015.130,15470592.0
1021.830,15556608.0
1020.780,15626240.0
1013.920,15478784.0
1022.340,15675392.0
1015.650,15667200.0
1142.520,15597568.0
1020.100,15593472.0
1018.770,15622144.0
1018.610,15626240.0
1025.360,15478784.0
1020.430,15585280.0
1160.870,15626240.0
1016.730,15474688.0
1017.640,15470592.0
1022.770,15622144.0
1023.880,15581184.0
1016.640,15470592.0
1017.560,15470592.0
1024.850,15577088.0
1020.020,15585280.0
1143.310,15556608.0
1020.240,15597568.0
