Time(ms),Memory(Bytes)
2.977,6852608.0
2.794,7360512.0
2.796,6914048.0
2.742,6942720.0
2.741,6938624.0
3.079,6914048.0
2.886,7000064.0
2.788,7028736.0
2.736,7049216.0
2.766,7053312.0
2.766,6856704.0
2.785,6930432.0
2.725,7053312.0
2.740,7045120.0
2.766,7004160.0
2.778,7008256.0
119.744,6897664.0
2.737,7045120.0
2.755,6914048.0
2.760,6918144.0
2.755,7008256.0
2.757,6950912.0
2.753,6995968.0
2.770,6893568.0
2.754,6836224.0
2.753,6926336.0
2.883,6897664.0
2.779,6926336.0
2.739,6848512.0
2.727,6918144.0
2.744,6926336.0
2.781,7008256.0
2.774,6995968.0
2.810,7045120.0
2.777,6938624.0
2.785,6897664.0
2.781,6914048.0
2.798,6938624.0
2.996,7303168.0
2.786,6914048.0
2.773,6914048.0
2.768,7004160.0
2.773,6942720.0
2.922,7204864.0
2.772,6914048.0
2.795,7360512.0
2.766,6995968.0
2.916,7032832.0
2.816,6950912.0
2.790,6942720.0
120.455,7049216.0
2.822,6901760.0
2.805,7057408.0
2.772,6918144.0
2.761,6938624.0
2.773,6918144.0
2.793,7045120.0
2.756,6950912.0
2.766,6938624.0
2.761,7000064.0
2.765,6938624.0
2.735,6995968.0
2.814,7045120.0
2.734,7061504.0
2.765,7012352.0
2.817,6848512.0
2.776,7000064.0
2.757,7057408.0
2.814,7057408.0
2.782,7409664.0
2.808,6897664.0
2.784,6938624.0
2.807,6995968.0
2.779,7032832.0
2.780,7053312.0
2.784,6860800.0
2.736,6942720.0
2.777,7008256.0
2.765,7061504.0
2.761,6938624.0
2.732,7000064.0
2.866,6926336.0
2.788,6914048.0
2.778,6995968.0
119.420,7028736.0
2.924,6901760.0
2.771,7004160.0
2.778,7045120.0
2.777,7204864.0
2.791,6856704.0
2.724,6926336.0
2.724,7000064.0
2.748,7057408.0
2.762,7000064.0
2.773,7000064.0
2.843,6893568.0
2.798,6995968.0
2.775,7008256.0
2.769,7008256.0
2.758,6901760.0
