Time(ms),Memory(Bytes)
1.312,6897664.0
1.352,6995968.0
1.320,6938624.0
1.343,6942720.0
1.343,6950912.0
1.320,6848512.0
1.357,6930432.0
1.357,7004160.0
1.311,7004160.0
1.375,6856704.0
1.306,6918144.0
1.311,7008256.0
1.341,6950912.0
1.308,6938624.0
1.327,7000064.0
1.336,7004160.0
1.312,6918144.0
1.354,6950912.0
1.310,6914048.0
1.311,7008256.0
1.338,6856704.0
1.355,7000064.0
1.347,6893568.0
1.361,6897664.0
1.334,7000064.0
1.304,6860800.0
1.333,7032832.0
1.317,6926336.0
1.310,7053312.0
1.372,6848512.0
1.304,6938624.0
1.381,6995968.0
1.304,7004160.0
1.357,6942720.0
1.493,6942720.0
1.358,7045120.0
1.334,6848512.0
1.331,7000064.0
1.351,6852608.0
1.316,6938624.0
1.305,7012352.0
1.337,6926336.0
1.310,6914048.0
1.325,6918144.0
1.422,6930432.0
1.301,6905856.0
1.303,6995968.0
1.345,6938624.0
1.379,6930432.0
1.390,6881280.0
1.313,7004160.0
1.342,6840320.0
1.327,6955008.0
1.335,6991872.0
1.347,6942720.0
1.340,6926336.0
1.341,6926336.0
1.334,6848512.0
1.300,6901760.0
1.332,6938624.0
1.309,6897664.0
1.378,6848512.0
1.373,6942720.0
1.358,7045120.0
1.358,7028736.0
1.329,7057408.0
1.325,6995968.0
1.353,6901760.0
1.301,6856704.0
1.364,6897664.0
1.359,7004160.0
1.353,7049216.0
1.307,6901760.0
1.297,6868992.0
122.815,6938624.0
1.322,7012352.0
1.296,6979584.0
1.502,6897664.0
1.324,6918144.0
1.351,7008256.0
1.313,6930432.0
1.360,6926336.0
1.309,7032832.0
1.334,6950912.0
1.341,6995968.0
1.378,6819840.0
1.325,6930432.0
1.444,7049216.0
1.370,7008256.0
1.308,7053312.0
1.383,7049216.0
1.310,6897664.0
1.310,6914048.0
1.414,7049216.0
1.326,6938624.0
1.371,7032832.0
1.340,7012352.0
1.350,6955008.0
1.371,6930432.0
1.310,6926336.0
