Time(ms),Memory(Bytes)
21.040,7598080.0
145.576,7729152.0
21.101,7692288.0
20.932,7528448.0
21.569,7573504.0
21.293,7565312.0
21.559,7778304.0
22.214,7495680.0
146.194,7598080.0
21.540,7573504.0
145.121,7565312.0
21.366,7680000.0
21.117,7778304.0
21.272,7671808.0
21.215,7667712.0
21.745,7409664.0
21.101,7598080.0
144.870,7778304.0
21.291,7401472.0
21.183,7299072.0
21.423,7692288.0
21.117,7696384.0
22.170,7680000.0
21.409,7680000.0
146.142,7516160.0
21.001,7680000.0
144.998,7602176.0
21.575,7544832.0
21.704,7528448.0
21.392,7589888.0
21.158,7589888.0
21.081,7675904.0
21.313,7581696.0
145.698,7577600.0
21.215,7573504.0
21.042,7602176.0
21.353,7671808.0
21.592,7565312.0
21.219,7680000.0
21.137,7667712.0
144.949,7553024.0
21.087,7729152.0
145.098,7778304.0
21.095,7581696.0
21.168,7794688.0
21.545,7430144.0
21.252,7602176.0
21.127,7393280.0
21.051,7680000.0
144.696,7495680.0
21.051,7680000.0
21.162,7479296.0
21.243,7573504.0
21.155,7729152.0
21.017,7467008.0
21.324,7680000.0
145.183,7331840.0
21.191,7602176.0
21.364,7602176.0
21.082,7438336.0
21.137,7639040.0
21.174,7389184.0
21.719,7671808.0
145.869,7307264.0
21.003,7598080.0
21.169,7409664.0
21.034,7421952.0
21.011,7602176.0
21.157,7585792.0
21.107,7413760.0
146.282,7573504.0
21.356,7659520.0
146.121,7786496.0
21.400,7680000.0
21.145,7602176.0
21.501,7573504.0
21.985,7680000.0
21.317,7659520.0
21.123,7786496.0
146.475,7602176.0
23.294,7585792.0
21.429,7421952.0
21.686,7778304.0
21.504,7565312.0
21.468,7565312.0
21.385,7573504.0
144.944,7692288.0
21.291,7557120.0
146.071,7680000.0
21.326,7704576.0
21.185,7778304.0
21.472,7729152.0
21.282,7692288.0
21.569,7442432.0
21.466,7573504.0
144.568,7831552.0
21.618,7778304.0
21.229,7622656.0
21.485,7602176.0
21.091,7602176.0
