Time(ms),Memory(Bytes)
0.171,6742016.0
0.173,6656000.0
0.203,6397952.0
0.173,6729728.0
0.169,6742016.0
0.175,6631424.0
0.170,6590464.0
0.200,6680576.0
0.167,6914048.0
0.167,6774784.0
0.186,6733824.0
0.171,6668288.0
0.205,6901760.0
0.174,6504448.0
0.171,6643712.0
0.170,6787072.0
0.176,6623232.0
0.176,6746112.0
0.174,6582272.0
0.170,6787072.0
0.177,7028736.0
0.170,6643712.0
0.170,6656000.0
0.171,6926336.0
0.171,7000064.0
0.173,6668288.0
0.203,6950912.0
0.169,6680576.0
0.169,6639616.0
0.178,6942720.0
0.170,6729728.0
0.206,6901760.0
0.179,7008256.0
0.170,7000064.0
0.190,6787072.0
0.172,7061504.0
0.172,7004160.0
0.167,7004160.0
0.170,6733824.0
0.167,6918144.0
0.174,7028736.0
0.170,6668288.0
0.171,6942720.0
0.166,6901760.0
0.174,7057408.0
0.173,6914048.0
0.169,6918144.0
0.169,6672384.0
0.170,7045120.0
0.174,6631424.0
0.171,6787072.0
0.169,6684672.0
0.169,6590464.0
0.170,6578176.0
0.170,6561792.0
0.183,6758400.0
0.178,6778880.0
0.170,6860800.0
0.167,6643712.0
0.270,6590464.0
0.171,6668288.0
0.167,6389760.0
0.196,6742016.0
0.175,6578176.0
0.168,6668288.0
0.175,6672384.0
0.172,6737920.0
0.225,6856704.0
0.169,6901760.0
0.168,7057408.0
0.171,7053312.0
0.169,6668288.0
0.168,6672384.0
0.220,7053312.0
0.170,6660096.0
0.168,6643712.0
0.191,6631424.0
0.168,7004160.0
0.171,6922240.0
0.174,7000064.0
0.215,6914048.0
0.172,6774784.0
0.171,6942720.0
0.169,6782976.0
0.170,7004160.0
0.171,6643712.0
0.169,6848512.0
0.168,6856704.0
0.170,7000064.0
0.168,7012352.0
0.169,6631424.0
0.188,7053312.0
0.175,7004160.0
0.175,6950912.0
0.167,7028736.0
0.175,6930432.0
0.174,7032832.0
0.167,7057408.0
0.170,6959104.0
0.170,6586368.0
