Time(ms),Memory(Bytes)
0.109,6627328.0
0.103,6811648.0
0.101,7057408.0
0.100,6938624.0
0.111,6864896.0
0.101,6905856.0
0.103,7057408.0
0.100,7049216.0
0.101,7012352.0
0.106,7004160.0
0.145,7049216.0
0.109,6918144.0
0.107,6631424.0
0.103,6377472.0
0.101,6647808.0
0.105,6856704.0
0.112,6938624.0
0.102,6578176.0
0.101,6684672.0
0.103,6737920.0
0.102,6377472.0
0.100,6656000.0
0.107,6647808.0
0.117,7000064.0
0.105,6848512.0
0.105,6778880.0
0.100,7045120.0
0.101,6733824.0
0.103,6778880.0
0.141,6672384.0
0.106,6627328.0
0.102,6942720.0
0.101,6647808.0
0.104,7000064.0
0.103,6995968.0
0.104,6938624.0
0.101,6926336.0
0.101,6680576.0
0.101,6729728.0
0.103,6762496.0
0.101,6729728.0
0.101,6926336.0
0.122,6930432.0
0.107,6737920.0
0.101,6762496.0
0.101,6787072.0
0.108,7053312.0
0.146,6926336.0
0.100,6742016.0
0.100,7000064.0
0.101,6860800.0
0.104,6643712.0
0.101,6631424.0
0.103,6668288.0
0.103,6774784.0
0.111,6643712.0
0.102,6643712.0
0.103,6737920.0
0.104,6758400.0
0.101,6668288.0
0.102,6660096.0
0.101,6729728.0
0.108,6582272.0
0.103,6860800.0
0.103,6778880.0
0.107,6918144.0
0.106,6938624.0
0.143,7057408.0
0.101,6823936.0
0.102,6615040.0
0.106,7000064.0
0.100,7000064.0
0.102,6897664.0
0.101,6733824.0
0.102,6660096.0
0.111,6627328.0
0.100,6733824.0
0.102,6680576.0
0.101,6639616.0
0.107,6668288.0
0.108,6684672.0
0.101,6918144.0
0.103,6508544.0
0.102,6774784.0
0.108,6488064.0
0.109,6905856.0
0.108,6377472.0
0.101,6946816.0
0.105,6774784.0
0.156,6631424.0
0.101,6938624.0
0.118,6660096.0
0.103,6729728.0
0.101,6684672.0
0.109,6742016.0
0.101,6631424.0
0.172,6647808.0
0.101,6778880.0
0.101,6643712.0
0.101,6893568.0
