Time(ms),Memory(Bytes)
14.984,7503872.0
15.155,7692288.0
15.163,7335936.0
15.188,7786496.0
15.338,7602176.0
15.140,7602176.0
15.130,7573504.0
15.087,7778304.0
15.069,7520256.0
15.131,7585792.0
15.065,7794688.0
14.941,7757824.0
15.157,7770112.0
15.085,7643136.0
15.012,7401472.0
14.867,7671808.0
14.890,7630848.0
14.996,7770112.0
14.845,7634944.0
15.097,7786496.0
14.981,7692288.0
15.036,7585792.0
15.215,7462912.0
15.203,7663616.0
14.954,7770112.0
14.995,7639040.0
14.934,7413760.0
14.925,7475200.0
15.612,7393280.0
14.950,7630848.0
15.011,7602176.0
14.959,7495680.0
15.284,7602176.0
140.793,7438336.0
15.275,7413760.0
138.660,7680000.0
14.999,7606272.0
140.409,7790592.0
15.183,7585792.0
138.721,7733248.0
15.060,7573504.0
140.740,7729152.0
15.103,7757824.0
139.549,7639040.0
14.943,7729152.0
140.387,7761920.0
15.094,7786496.0
15.022,7778304.0
15.231,7757824.0
14.976,7512064.0
14.844,7421952.0
15.113,7585792.0
15.039,7573504.0
15.218,7299072.0
19.871,7467008.0
14.975,7585792.0
15.354,7499776.0
15.263,7778304.0
14.961,7639040.0
15.433,7573504.0
154.131,7663616.0
15.046,7770112.0
20.008,7692288.0
15.027,7671808.0
15.524,7602176.0
14.985,7593984.0
15.224,7680000.0
14.969,7413760.0
15.709,7745536.0
15.022,7770112.0
15.461,7757824.0
15.182,7512064.0
15.005,7340032.0
14.971,7671808.0
14.969,7979008.0
15.111,7581696.0
15.009,7639040.0
14.955,7585792.0
15.098,7692288.0
14.973,7614464.0
15.116,7401472.0
15.410,7409664.0
14.916,7749632.0
14.993,7602176.0
15.022,7589888.0
14.972,7782400.0
15.437,7659520.0
15.077,7639040.0
15.296,7757824.0
139.004,7598080.0
15.351,7630848.0
138.895,7335936.0
15.143,7573504.0
139.732,7770112.0
15.102,7778304.0
138.851,7364608.0
15.158,7397376.0
15.352,7618560.0
15.104,7749632.0
14.996,7323648.0
