Time(ms),Memory(Bytes)
2.026,6856704.0
2.075,6938624.0
2.004,6856704.0
2.028,7045120.0
2.217,6914048.0
2.037,7053312.0
2.066,6926336.0
2.042,6914048.0
2.053,6914048.0
2.094,6930432.0
2.015,7049216.0
2.025,6918144.0
2.075,6995968.0
1.996,6955008.0
1.994,7032832.0
2.312,7057408.0
2.032,6995968.0
1.854,6959104.0
1.860,7049216.0
1.943,6930432.0
1.879,6918144.0
1.955,6836224.0
2.012,6840320.0
1.986,6856704.0
2.017,6848512.0
1.967,6897664.0
1.894,6918144.0
1.889,6905856.0
1.960,6942720.0
1.930,7049216.0
1.953,7032832.0
1.969,6914048.0
127.641,6881280.0
2.040,7053312.0
2.079,7045120.0
2.061,6938624.0
2.164,6905856.0
2.049,6950912.0
2.047,7049216.0
1.870,6930432.0
1.885,6950912.0
1.970,6955008.0
1.873,6995968.0
1.937,7004160.0
2.034,7008256.0
2.061,6918144.0
2.150,7012352.0
1.918,6926336.0
2.031,6942720.0
1.934,7057408.0
1.851,6897664.0
2.065,6942720.0
1.971,6938624.0
2.012,6918144.0
2.011,6955008.0
2.046,6901760.0
2.019,7012352.0
2.035,6905856.0
1.877,7000064.0
1.899,7032832.0
1.924,6938624.0
1.982,6926336.0
1.925,6930432.0
1.933,7012352.0
1.975,6860800.0
1.969,6950912.0
1.997,7000064.0
1.998,6942720.0
1.968,6901760.0
1.913,6901760.0
1.926,6955008.0
1.840,7012352.0
1.815,7053312.0
2.055,7008256.0
2.006,6950912.0
2.180,6938624.0
2.357,6905856.0
2.378,6918144.0
2.001,7028736.0
2.360,6942720.0
2.328,6848512.0
2.346,6995968.0
2.157,6914048.0
2.258,7032832.0
2.045,7045120.0
126.888,6914048.0
2.118,6897664.0
2.246,6856704.0
2.000,6918144.0
2.229,6934528.0
2.119,7004160.0
1.975,6930432.0
2.238,7053312.0
1.640,6918144.0
1.574,6840320.0
1.664,6950912.0
1.561,6860800.0
1.591,6914048.0
1.675,7004160.0
1.740,6901760.0
