Time(ms),Memory(Bytes)
1.521,6918144.0
1.487,7045120.0
1.532,6914048.0
1.540,6905856.0
1.531,6995968.0
1.532,7045120.0
1.493,6885376.0
1.500,7000064.0
1.499,6955008.0
1.494,6848512.0
1.487,6852608.0
1.548,6848512.0
1.478,6918144.0
1.533,7045120.0
1.475,7057408.0
1.491,6942720.0
1.490,6860800.0
1.523,7032832.0
1.506,6856704.0
1.534,6930432.0
1.490,7053312.0
1.483,7057408.0
1.488,6901760.0
1.481,6942720.0
1.485,7045120.0
1.530,6901760.0
1.723,6897664.0
1.521,7053312.0
1.517,6950912.0
1.629,6852608.0
1.524,6918144.0
1.496,6897664.0
1.474,7000064.0
1.487,6905856.0
1.598,6897664.0
1.487,6918144.0
1.820,7000064.0
1.494,7053312.0
1.488,6901760.0
1.480,6918144.0
1.500,6926336.0
1.548,7008256.0
1.522,6852608.0
1.495,7049216.0
1.485,6955008.0
1.477,6905856.0
1.517,6995968.0
1.481,6930432.0
1.477,7053312.0
1.550,7000064.0
1.574,7000064.0
1.660,7049216.0
1.510,6897664.0
1.528,6901760.0
1.523,6934528.0
1.537,7032832.0
1.554,6901760.0
1.634,7008256.0
1.499,7028736.0
1.510,6926336.0
1.484,6860800.0
1.489,6930432.0
1.535,7032832.0
1.466,6856704.0
1.512,7032832.0
1.524,6836224.0
1.593,7000064.0
1.551,7032832.0
1.487,6856704.0
1.540,6930432.0
1.529,6942720.0
1.552,6918144.0
1.558,6942720.0
1.585,6918144.0
1.566,7049216.0
1.482,6938624.0
1.512,7012352.0
1.489,7008256.0
1.519,7053312.0
1.490,6856704.0
1.548,6918144.0
1.621,6860800.0
1.522,6848512.0
1.504,7032832.0
1.493,6926336.0
1.549,6938624.0
1.492,7000064.0
1.526,6901760.0
1.486,7008256.0
1.480,6897664.0
1.584,7012352.0
1.475,7045120.0
1.547,6942720.0
1.464,7000064.0
1.497,6950912.0
1.529,7000064.0
1.495,6914048.0
1.521,6942720.0
1.472,7032832.0
1.481,6995968.0
