Time(ms),Memory(Bytes)
447.323,13070336.0
323.624,13275136.0
322.409,13205504.0
320.909,13062144.0
321.179,13201408.0
322.521,13176832.0
322.148,13070336.0
320.448,13156352.0
319.884,13275136.0
321.697,13156352.0
320.662,13099008.0
321.104,13180928.0
321.103,13283328.0
319.836,13189120.0
320.919,13070336.0
320.295,13275136.0
454.597,13172736.0
446.445,13189120.0
445.273,13074432.0
445.309,13066240.0
446.889,13062144.0
445.238,13189120.0
443.217,13070336.0
445.526,13189120.0
445.836,13225984.0
447.075,13099008.0
446.687,13189120.0
445.960,13197312.0
446.810,13062144.0
446.632,13225984.0
323.154,13086720.0
320.990,13070336.0
322.288,13168640.0
322.150,13160448.0
446.516,13283328.0
445.823,13180928.0
444.940,13070336.0
446.627,13193216.0
445.896,13176832.0
447.615,13201408.0
451.387,13074432.0
445.540,13099008.0
446.948,13201408.0
446.231,13201408.0
445.773,13176832.0
326.062,13062144.0
322.133,13099008.0
320.771,13070336.0
324.751,13225984.0
322.780,13193216.0
321.330,13082624.0
446.151,13189120.0
445.666,13275136.0
446.232,13070336.0
446.339,13283328.0
447.637,13201408.0
447.063,13287424.0
450.745,13094912.0
447.276,13082624.0
446.960,13070336.0
447.867,13283328.0
447.413,13070336.0
444.887,13156352.0
449.125,13062144.0
446.882,13099008.0
445.456,13082624.0
448.212,13201408.0
447.656,13176832.0
322.373,13225984.0
320.935,13070336.0
320.162,13201408.0
319.440,13049856.0
446.715,13082624.0
320.944,13082624.0
322.313,13201408.0
321.023,13070336.0
323.568,13176832.0
321.591,13062144.0
446.583,13082624.0
445.651,13176832.0
447.290,13201408.0
445.314,13099008.0
446.904,13082624.0
444.477,13082624.0
445.801,13225984.0
445.970,13189120.0
447.289,13168640.0
445.850,13201408.0
446.206,13230080.0
327.640,13099008.0
445.382,13062144.0
446.603,13275136.0
447.403,13180928.0
447.128,13070336.0
447.927,13094912.0
446.432,13283328.0
443.909,13070336.0
446.045,13156352.0
445.980,13070336.0
444.571,13275136.0
