Time(ms),Memory(Bytes)
0.115,6914048.0
0.131,7000064.0
0.116,6668288.0
0.122,7008256.0
0.118,7045120.0
0.157,7045120.0
0.115,6643712.0
0.118,6311936.0
0.125,6729728.0
0.117,6950912.0
0.117,7032832.0
0.116,7012352.0
0.116,7012352.0
0.116,6672384.0
0.115,6918144.0
0.115,6901760.0
0.115,6901760.0
0.121,6848512.0
0.115,6905856.0
0.141,6942720.0
0.118,6782976.0
0.116,6656000.0
0.125,7032832.0
0.121,6926336.0
0.124,6897664.0
0.116,7000064.0
0.115,6918144.0
0.114,6938624.0
0.117,6918144.0
0.155,6848512.0
0.116,6914048.0
0.122,7008256.0
0.118,6647808.0
0.123,6926336.0
0.123,7020544.0
0.120,7053312.0
0.115,6942720.0
0.115,7004160.0
0.135,6938624.0
0.116,6918144.0
0.121,7008256.0
0.161,6914048.0
0.116,6926336.0
0.116,7008256.0
0.115,7000064.0
0.118,6914048.0
0.116,6942720.0
0.118,6938624.0
0.117,6848512.0
0.115,6742016.0
0.115,6414336.0
0.116,6860800.0
0.114,6938624.0
0.116,6860800.0
0.117,6922240.0
0.116,6914048.0
0.116,7049216.0
0.129,6922240.0
0.115,6914048.0
0.115,6995968.0
0.116,7000064.0
0.115,6860800.0
0.117,7061504.0
0.123,6950912.0
0.117,6922240.0
0.137,6840320.0
0.119,7045120.0
0.115,6897664.0
0.117,6914048.0
0.115,6930432.0
0.116,7004160.0
0.118,7028736.0
0.116,6389760.0
0.131,7004160.0
0.124,6860800.0
0.124,6938624.0
0.125,6914048.0
0.120,6930432.0
0.127,6914048.0
0.117,6950912.0
0.117,6905856.0
0.116,6631424.0
0.116,6631424.0
0.116,7000064.0
0.118,6668288.0
0.116,7057408.0
0.117,6930432.0
0.116,6950912.0
0.115,6856704.0
0.118,6938624.0
0.116,7028736.0
0.121,6901760.0
0.119,6918144.0
0.116,6721536.0
0.117,6848512.0
0.114,7057408.0
0.115,6901760.0
0.119,7012352.0
0.116,6918144.0
0.118,6840320.0
