Run,Time(ms),Memory(Bytes)
1,4524.130,8085504
2,4575.690,8032256
3,4568.430,7974912
4,4605.320,8089600
5,4578.310,8118272
6,4650.520,8081408
7,4520.540,8187904
8,4526.590,8048640
9,4636.090,8187904
10,4658.640,8036352

Statistics:
Average Time,4584.426 ms
Max Time,4658.640 ms
Average Memory,7.710 MB
Max Memory,7.809 MB
