Run,Time(ms),Memory(Bytes)
1,2.890,7049216
2,2.850,6897664
3,2.893,7004160
4,2.845,6905856
5,2.880,6938624
6,2.870,6897664
7,2.866,7000064
8,3.014,6930432
9,2.896,6955008
10,120.519,6901760
11,2.878,6918144
12,3.024,6930432
13,2.984,6930432
14,2.847,6955008
15,2.891,6942720
16,3.134,6950912
17,2.884,6938624
18,2.937,6914048
19,2.861,7049216
20,2.857,6856704
21,2.900,6914048
22,2.840,7004160
23,2.943,7000064
24,2.857,6930432
25,2.976,7032832
26,2.849,6897664
27,2.864,7000064
28,2.883,7045120
29,2.916,6901760
30,2.961,6955008
31,2.919,6901760
32,2.866,6840320
33,2.824,6901760
34,2.894,6914048
35,2.857,6852608
36,2.902,6938624
37,3.490,6930432
38,2.856,6918144
39,3.060,6914048
40,3.006,6914048
41,2.848,6897664
42,2.887,6918144
43,2.877,7028736
44,2.858,7000064
45,2.868,6995968
46,2.874,6897664
47,2.881,6926336
48,2.909,7049216
49,2.819,6926336
50,2.899,7004160
51,2.863,6897664
52,3.092,6914048
53,2.914,6905856
54,2.898,7045120
55,2.840,7032832
56,2.887,6918144
57,123.652,7053312
58,2.860,6950912
59,2.877,6942720
60,2.904,6901760
61,2.944,6901760
62,2.859,6955008
63,2.844,7049216
64,3.186,6848512
65,2.882,6848512
66,2.856,6955008
67,3.102,6959104
68,2.924,7049216
69,2.870,6926336
70,2.883,6918144
71,2.837,6914048
72,2.936,6856704
73,2.882,7045120
74,2.890,7057408
75,2.957,7036928
76,122.752,7008256
77,2.926,6852608
78,2.855,6950912
79,2.834,6901760
80,2.862,7000064
81,2.829,7045120
82,2.953,6938624
83,2.900,6942720
84,2.853,6914048
85,2.882,7008256
86,2.865,7004160
87,2.910,6918144
88,2.867,7004160
89,2.905,6856704
90,2.898,7008256
91,2.868,6852608
92,2.836,6860800
93,2.884,7028736
94,2.824,6938624
95,2.881,6926336
96,2.844,6848512
97,2.982,7008256
98,2.865,6897664
99,2.837,6848512
100,2.858,7053312

Statistics:
Average Time,6.486 ms
Max Time,123.652 ms
Average Memory,6.625 MB
Max Memory,6.730 MB
