Run,Time(ms),Memory(Bytes)
1,0.220,7004160
2,0.206,6926336
3,0.207,7000064
4,0.208,7008256
5,0.215,7012352
6,0.207,6930432
7,0.211,7045120
8,0.256,6926336
9,0.215,6778880
10,0.218,6598656
11,0.219,6635520
12,0.220,6680576
13,0.216,6725632
14,0.211,6905856
15,0.211,6631424
16,0.211,6512640
17,0.234,6860800
18,0.209,6647808
19,0.210,6905856
20,0.211,6643712
21,0.210,6680576
22,0.212,6488064
23,0.209,6782976
24,0.209,6635520
25,0.210,6737920
26,0.216,6590464
27,0.213,6782976
28,0.211,6516736
29,0.217,6782976
30,0.216,6737920
31,0.212,6627328
32,0.217,7032832
33,0.209,6643712
34,0.207,6942720
35,0.218,6852608
36,0.213,6881280
37,0.208,6901760
38,0.210,6897664
39,0.205,7053312
40,0.214,6918144
41,0.214,7004160
42,0.213,6922240
43,0.212,6950912
44,0.208,6901760
45,0.293,6643712
46,0.210,6578176
47,0.209,6918144
48,0.216,6737920
49,0.208,6668288
50,0.218,6782976
51,0.244,6860800
52,0.233,6950912
53,0.209,6901760
54,0.214,6672384
55,0.281,6901760
56,0.208,6938624
57,0.237,7008256
58,0.209,6631424
59,0.209,6660096
60,0.210,7000064
61,0.210,7000064
62,0.210,6938624
63,0.210,6914048
64,0.240,6950912
65,0.208,6680576
66,0.246,6848512
67,0.206,6860800
68,0.225,6950912
69,0.208,7053312
70,0.410,7045120
71,0.218,6680576
72,0.219,6918144
73,0.208,6537216
74,0.212,7028736
75,0.209,6914048
76,0.207,6995968
77,0.214,6918144
78,0.214,6778880
79,0.215,6856704
80,0.215,6938624
81,0.231,6938624
82,0.211,6950912
83,0.212,6856704
84,0.217,6860800
85,0.206,6942720
86,0.209,7032832
87,0.211,6942720
88,0.211,7049216
89,0.212,7045120
90,0.275,7045120
91,0.226,6758400
92,0.221,6737920
93,0.210,6848512
94,0.218,7000064
95,0.210,6643712
96,0.208,7004160
97,0.208,6615040
98,0.216,6647808
99,0.222,6586368
100,0.208,6914048

Statistics:
Average Time,0.219 ms
Max Time,0.410 ms
Average Memory,6.521 MB
Max Memory,6.727 MB
