Run,Time(ms),Memory(Bytes)
1,0.380,6848512
2,0.327,7000064
3,0.332,7000064
4,0.354,7032832
5,0.338,6938624
6,0.338,6852608
7,0.336,6938624
8,0.347,6914048
9,0.357,7045120
10,0.333,6860800
11,0.349,6860800
12,0.329,7045120
13,0.354,6901760
14,0.357,7008256
15,0.347,6926336
16,0.349,7008256
17,0.388,6901760
18,0.347,6950912
19,0.339,7049216
20,0.359,7032832
21,0.349,6950912
22,0.333,7012352
23,0.379,6901760
24,0.326,6901760
25,0.349,7032832
26,0.349,6856704
27,0.371,7012352
28,0.332,7053312
29,0.337,7045120
30,0.450,6942720
31,0.341,6848512
32,0.333,6852608
33,0.353,7004160
34,0.348,6901760
35,0.431,6897664
36,0.331,6856704
37,0.374,6901760
38,0.352,6926336
39,0.353,6897664
40,0.351,7000064
41,0.346,6901760
42,0.361,6934528
43,0.357,7008256
44,0.339,6918144
45,0.335,6918144
46,0.333,6914048
47,0.343,6856704
48,0.352,6897664
49,0.378,7032832
50,0.374,6942720
51,0.329,7032832
52,0.342,6852608
53,0.352,6930432
54,0.357,7004160
55,0.346,7032832
56,0.365,6897664
57,0.331,7004160
58,0.331,7626752
59,0.341,6897664
60,0.342,7028736
61,0.333,7045120
62,0.355,7000064
63,0.344,6942720
64,0.331,6918144
65,0.358,6918144
66,0.361,6856704
67,0.356,6897664
68,0.354,6930432
69,0.333,7057408
70,0.331,6852608
71,0.363,6938624
72,0.344,7008256
73,0.342,6930432
74,0.338,6905856
75,0.338,6852608
76,0.342,6901760
77,0.349,6955008
78,0.335,6930432
79,0.332,7012352
80,0.331,6950912
81,0.352,6995968
82,0.337,6938624
83,0.329,6905856
84,0.348,7012352
85,0.374,6918144
86,0.351,6914048
87,0.337,7053312
88,0.357,6918144
89,0.329,6926336
90,0.344,7012352
91,0.348,7049216
92,0.328,7053312
93,0.347,7000064
94,0.348,6926336
95,0.341,6856704
96,0.357,6852608
97,0.331,6942720
98,0.346,6905856
99,0.378,7008256
100,0.339,6905856

Statistics:
Average Time,0.349 ms
Max Time,0.450 ms
Average Memory,6.632 MB
Max Memory,7.273 MB
