Run,Time(ms),Memory(Bytes)
1,0.041,7057408
2,0.046,7028736
3,0.037,7053312
4,0.038,6914048
5,0.040,6955008
6,0.045,7057408
7,0.040,6918144
8,0.037,6938624
9,0.050,6938624
10,0.038,7008256
11,0.037,6901760
12,0.047,6942720
13,0.039,7000064
14,0.038,6864896
15,0.044,6905856
16,0.049,7000064
17,0.039,7008256
18,0.038,7000064
19,0.040,6901760
20,0.038,6959104
21,0.047,7008256
22,0.037,6848512
23,0.039,6942720
24,0.039,6848512
25,0.038,7045120
26,0.048,6914048
27,0.045,6926336
28,0.038,6881280
29,0.038,6955008
30,0.042,7045120
31,0.038,7057408
32,0.037,7004160
33,0.038,6914048
34,0.039,7053312
35,0.243,6942720
36,0.039,6914048
37,0.039,6918144
38,0.037,7049216
39,0.039,6942720
40,0.039,7012352
41,0.039,7032832
42,0.038,7000064
43,0.039,6856704
44,0.039,7000064
45,0.037,7000064
46,0.039,6918144
47,0.038,7573504
48,0.037,6950912
49,0.048,6905856
50,0.039,6848512
51,0.038,6938624
52,0.039,6955008
53,0.038,6909952
54,0.038,6909952
55,0.037,6897664
56,0.039,7045120
57,0.038,7774208
58,0.042,6934528
59,0.038,7032832
60,0.038,6938624
61,0.038,6950912
62,0.038,6955008
63,0.066,7057408
64,0.038,6955008
65,0.047,6901760
66,0.048,7008256
67,0.038,6848512
68,0.091,6942720
69,0.044,6856704
70,0.042,7045120
71,0.043,6938624
72,0.047,6914048
73,0.038,6930432
74,0.038,7028736
75,0.038,6922240
76,0.038,6959104
77,0.038,6901760
78,0.039,6926336
79,0.038,6897664
80,0.041,6955008
81,0.038,7806976
82,0.044,6918144
83,0.039,6926336
84,0.038,6995968
85,0.038,6905856
86,0.038,6840320
87,0.037,6938624
88,0.038,6975488
89,0.039,6950912
90,0.038,6905856
91,0.038,7008256
92,0.039,6942720
93,0.038,6856704
94,0.049,7032832
95,0.039,6995968
96,0.040,7045120
97,0.038,7032832
98,0.038,7057408
99,0.039,6860800
100,0.039,6918144

Statistics:
Average Time,0.043 ms
Max Time,0.243 ms
Average Memory,6.655 MB
Max Memory,7.445 MB
