Run,Time(ms),Memory(Bytes)
1,748.666,9289728
2,749.708,9302016
3,620.314,9232384
4,748.445,9392128
5,747.896,9195520
6,749.379,9162752
7,747.132,9183232
8,748.735,9289728
9,747.260,9289728
10,746.633,9289728
11,747.040,9183232
12,749.323,9293824
13,749.134,9195520
14,747.253,9183232
15,747.953,9195520
16,749.017,9175040
17,748.453,9211904
18,621.728,9388032
19,749.210,9314304
20,747.514,9293824
21,748.594,9187328
22,746.695,9338880
23,751.075,9302016
24,762.001,9396224
25,748.828,9175040
26,747.773,9273344
27,748.161,9216000
28,747.977,9285632
29,747.427,9216000
30,751.272,9314304
31,752.038,9207808
32,748.605,9187328
33,748.722,9175040
34,748.972,9314304
35,749.033,9216000
36,746.886,9269248
37,748.652,9207808
38,746.325,9179136
39,751.690,9281536
40,748.126,9183232
41,748.051,9302016
42,747.320,9388032
43,749.007,9273344
44,751.547,9302016
45,749.253,9285632
46,744.063,9211904
47,745.473,9302016
48,744.264,9211904
49,746.616,9175040
50,746.151,9306112
51,742.636,9195520
52,747.052,9273344
53,748.091,9396224
54,749.089,9281536
55,747.251,9302016
56,748.107,9388032
57,748.016,9183232
58,749.424,9293824
59,621.989,9396224
60,746.901,9289728
61,745.902,9175040
62,747.935,9211904
63,745.352,9269248
64,748.624,9306112
65,748.949,9392128
66,750.381,9154560
67,749.766,9183232
68,754.314,9289728
69,746.156,9154560
70,749.427,9293824
71,749.966,9314304
72,747.656,9285632
73,747.479,9175040
74,749.030,9396224
75,747.877,9195520
76,749.508,9314304
77,748.500,9302016
78,750.077,9183232
79,747.765,9302016
80,752.149,9187328
81,747.439,9183232
82,748.859,9318400
83,748.164,9183232
84,748.482,9396224
85,745.737,9187328
86,747.635,9396224
87,745.934,9388032
88,747.075,9289728
89,749.980,9269248
90,748.920,9195520
91,747.723,9400320
92,750.004,9289728
93,749.994,9338880
94,750.973,9195520
95,748.864,9195520
96,746.274,9289728
97,750.975,9314304
98,751.580,9338880
99,746.425,9302016
100,751.749,9187328

Statistics:
Average Time,744.695 ms
Max Time,762.001 ms
Average Memory,8.836 MB
Max Memory,8.965 MB
