Run,Time(ms),Memory(Bytes)
1,0.217,6578176
2,0.218,6897664
3,0.217,6995968
4,0.221,6852608
5,0.227,6942720
6,0.217,6680576
7,0.215,7000064
8,0.219,6930432
9,0.224,6737920
10,0.229,7008256
11,0.221,6647808
12,0.238,6758400
13,0.220,6668288
14,0.217,7053312
15,0.258,6942720
16,0.282,6586368
17,0.216,6938624
18,0.217,6733824
19,0.219,6758400
20,0.219,6660096
21,0.216,6733824
22,0.278,6742016
23,0.217,6733824
24,0.216,6778880
25,0.217,6778880
26,0.219,6778880
27,0.219,6995968
28,0.222,6647808
29,0.262,6758400
30,0.217,6656000
31,0.218,6578176
32,0.225,6455296
33,0.219,6361088
34,0.216,6774784
35,0.299,6672384
36,0.217,6627328
37,0.218,6635520
38,0.217,6660096
39,0.225,6995968
40,0.221,6590464
41,0.226,6860800
42,0.216,6901760
43,0.218,6938624
44,0.218,6787072
45,0.217,6897664
46,0.299,6950912
47,0.218,6590464
48,0.222,6733824
49,0.239,6668288
50,0.221,6635520
51,0.289,6684672
52,0.215,7032832
53,0.233,6627328
54,0.228,6684672
55,0.220,6725632
56,0.215,7028736
57,0.222,6856704
58,0.219,7000064
59,0.223,6721536
60,0.225,6541312
61,0.221,6647808
62,0.221,6897664
63,0.216,6643712
64,0.223,6656000
65,0.253,6938624
66,0.231,6672384
67,0.224,6742016
68,0.215,6627328
69,0.230,6664192
70,0.216,7753728
71,0.220,6782976
72,0.219,6627328
73,0.216,6950912
74,0.223,6582272
75,0.247,6782976
76,0.217,6635520
77,0.223,6914048
78,0.213,6705152
79,0.222,6782976
80,0.225,6848512
81,0.217,6725632
82,0.218,7008256
83,0.216,6762496
84,0.216,6930432
85,0.234,6631424
86,0.270,6737920
87,0.266,6918144
88,0.226,6660096
89,0.219,6762496
90,0.260,6938624
91,0.227,6905856
92,0.218,6643712
93,0.284,6897664
94,0.263,6737920
95,0.221,6627328
96,0.226,7634944
97,0.220,6758400
98,0.223,6643712
99,0.261,6897664
100,0.223,6680576

Statistics:
Average Time,0.228 ms
Max Time,0.299 ms
Average Memory,6.471 MB
Max Memory,7.395 MB
