Run,Time(ms),Memory(Bytes)
1,0.079,6914048
2,0.073,6955008
3,0.088,7053312
4,0.073,6901760
5,0.073,6832128
6,0.093,7061504
7,0.076,6938624
8,0.101,6889472
9,0.074,7000064
10,0.073,6901760
11,0.104,6938624
12,0.072,7757824
13,0.075,6901760
14,0.075,6942720
15,0.073,6860800
16,0.090,6905856
17,0.072,6930432
18,0.072,6852608
19,0.072,7774208
20,0.079,7000064
21,0.074,7008256
22,0.074,7049216
23,0.112,6893568
24,0.098,6852608
25,0.073,7049216
26,0.086,6942720
27,0.074,6938624
28,0.097,7049216
29,0.073,7032832
30,0.078,7000064
31,0.112,6914048
32,0.075,6852608
33,0.114,6938624
34,0.102,6995968
35,0.086,6848512
36,0.102,6995968
37,0.073,7008256
38,0.073,6914048
39,0.086,6955008
40,0.080,7057408
41,0.109,6901760
42,0.072,6938624
43,0.074,6930432
44,0.073,7000064
45,0.102,6930432
46,0.080,7012352
47,0.086,6901760
48,0.100,6995968
49,0.124,6881280
50,0.082,7057408
51,0.072,7053312
52,0.074,7053312
53,0.096,7049216
54,0.112,7045120
55,0.076,6918144
56,0.120,6995968
57,0.073,6918144
58,0.074,6901760
59,0.074,6897664
60,0.109,6914048
61,0.078,6901760
62,0.075,7057408
63,0.073,7057408
64,0.073,6942720
65,0.073,6905856
66,0.102,7008256
67,0.075,6901760
68,0.073,6926336
69,0.098,6995968
70,0.075,7053312
71,0.073,6926336
72,0.075,6914048
73,0.075,6918144
74,0.124,7008256
75,0.074,7045120
76,0.074,7053312
77,0.075,6942720
78,0.129,6930432
79,0.076,7012352
80,0.073,7053312
81,0.079,7000064
82,0.074,7000064
83,0.099,7053312
84,0.074,6852608
85,0.079,6942720
86,0.074,7020544
87,0.073,6914048
88,0.074,6897664
89,0.101,7057408
90,0.084,6852608
91,0.073,6897664
92,0.074,7000064
93,0.074,6942720
94,0.073,6938624
95,0.106,6901760
96,0.131,6881280
97,0.074,7053312
98,0.078,7000064
99,0.073,6914048
100,0.072,6930432

Statistics:
Average Time,0.084 ms
Max Time,0.131 ms
Average Memory,6.652 MB
Max Memory,7.414 MB
