Run,Time(ms),Memory(Bytes)
1,93.904,7835648
2,90.757,11857920
3,92.788,7933952
4,95.628,7790592
5,92.121,11894784
6,94.499,7786496
7,93.500,12124160
8,93.512,11984896
9,94.101,11972608
10,93.795,11882496

Statistics:
Average Time,93.460 ms
Max Time,95.628 ms
Average Memory,9.829 MB
Max Memory,11.562 MB
