Run,Time(ms),Memory(Bytes)
1,0.296,6864896
2,0.293,6946816
3,0.288,7053312
4,0.298,6955008
5,0.285,6918144
6,0.283,7032832
7,0.302,6684672
8,0.296,6934528
9,0.341,6918144
10,0.324,6918144
11,0.295,7057408
12,0.354,6955008
13,0.298,6905856
14,0.288,6946816
15,0.284,6905856
16,0.316,7000064
17,0.290,7053312
18,0.303,6856704
19,0.304,6905856
20,0.321,6918144
21,0.298,6942720
22,0.330,6922240
23,0.310,6901760
24,0.293,6963200
25,0.308,6942720
26,0.317,6664192
27,0.299,6594560
28,0.298,6762496
29,0.347,6909952
30,0.313,6864896
31,0.305,6905856
32,0.315,6905856
33,0.295,6852608
34,0.303,6901760
35,0.287,6946816
36,0.288,6905856
37,0.329,6860800
38,0.297,7004160
39,0.330,6918144
40,0.297,6942720
41,0.320,6905856
42,0.309,6918144
43,0.347,6901760
44,0.297,6930432
45,0.325,6930432
46,0.289,6934528
47,0.346,7049216
48,0.305,7061504
49,0.342,6934528
50,0.309,7798784
51,0.291,6651904
52,0.298,6492160
53,0.318,6639616
54,0.340,6942720
55,0.291,6860800
56,0.305,6901760
57,0.342,6651904
58,0.313,7061504
59,0.297,6582272
60,0.344,7032832
61,0.313,6909952
62,0.323,7032832
63,0.272,6955008
64,0.304,6918144
65,0.310,6901760
66,0.302,7049216
67,0.344,6590464
68,0.299,7049216
69,0.294,7012352
70,0.324,7061504
71,0.287,6856704
72,0.318,6905856
73,0.290,6905856
74,0.310,6918144
75,0.312,7008256
76,0.310,6860800
77,0.334,6647808
78,0.305,6791168
79,0.298,6946816
80,0.319,6856704
81,0.328,6942720
82,0.316,7049216
83,0.300,6856704
84,0.299,6918144
85,0.292,7000064
86,0.319,7008256
87,0.306,6864896
88,0.292,7012352
89,0.294,6672384
90,121.643,6860800
91,0.418,7057408
92,0.318,6635520
93,0.303,6684672
94,0.300,6922240
95,0.293,7008256
96,0.285,7032832
97,0.293,6647808
98,0.296,6676480
99,0.299,6586368
100,0.282,7061504

Statistics:
Average Time,1.522 ms
Max Time,121.643 ms
Average Memory,6.582 MB
Max Memory,7.438 MB
