Run,Time(ms),Memory(Bytes)
1,681.699,7557120
2,678.685,7565312
3,682.982,7471104
4,685.152,7471104
5,679.673,7471104
6,690.603,7565312
7,681.557,7467008
8,560.442,7426048
9,556.854,7516160
10,551.052,7573504
11,560.926,7544832
12,559.841,7417856
13,564.361,7557120
14,559.920,7434240
15,679.148,7434240
16,680.785,7438336
17,678.241,7434240
18,682.466,7565312
19,682.373,7569408
20,687.989,7487488
21,557.065,7569408
22,560.400,7471104
23,553.760,7565312
24,554.733,7573504
25,552.558,7491584
26,555.971,7434240
27,679.368,7438336
28,682.931,7516160
29,683.374,7565312
30,679.331,7544832
31,683.139,7397376
32,680.575,7401472
33,688.952,7458816
34,559.082,7540736
35,555.346,7401472
36,558.090,7544832
37,553.521,7573504
38,681.083,7540736
39,681.369,7540736
40,689.459,7487488
41,682.850,7401472
42,677.909,7544832
43,678.051,7544832
44,557.686,7548928
45,554.597,7430144
46,557.476,7540736
47,557.039,7442432
48,558.271,7512064
49,558.453,7471104
50,686.267,7540736
51,681.236,7438336
52,688.008,7573504
53,694.544,7512064
54,682.673,7467008
55,682.664,7467008
56,678.120,7434240
57,684.804,7438336
58,560.333,7434240
59,557.198,7467008
60,558.786,7458816
61,554.240,7573504
62,560.381,7557120
63,555.052,7471104
64,556.553,7401472
65,560.959,7544832
66,553.921,7888896
67,687.368,7442432
68,681.883,7512064
69,679.737,7442432
70,680.530,7569408
71,686.122,7471104
72,680.118,7434240
73,680.083,7573504
74,551.986,7471104
75,559.483,7512064
76,557.686,7446528
77,557.147,7516160
78,556.746,7569408
79,556.851,7417856
80,553.058,7438336
81,557.324,7565312
82,584.619,7430144
83,558.684,7434240
84,553.546,7540736
85,554.365,7467008
86,680.987,7561216
87,682.565,7471104
88,677.635,7487488
89,680.446,7438336
90,685.260,7569408
91,681.612,7458816
92,552.326,7438336
93,553.215,7512064
94,559.237,7512064
95,556.921,7512064
96,555.218,7544832
97,551.337,7491584
98,676.925,7544832
99,677.689,7520256
100,681.572,7561216

Statistics:
Average Time,619.832 ms
Max Time,694.544 ms
Average Memory,7.153 MB
Max Memory,7.523 MB
