Run,Time(ms),Memory(Bytes)
1,0.351,6647808
2,0.312,7020544
3,0.312,6631424
4,0.322,6860800
5,0.314,7012352
6,0.309,6918144
7,0.314,7061504
8,0.312,7057408
9,0.309,6918144
10,0.317,7065600
11,0.315,6918144
12,0.332,7057408
13,0.313,6688768
14,0.368,7032832
15,0.317,7004160
16,0.312,6942720
17,0.319,6922240
18,0.313,7036928
19,0.319,6938624
20,0.326,6737920
21,0.349,7012352
22,0.318,6778880
23,0.317,7000064
24,0.358,6737920
25,0.324,6787072
26,0.352,6959104
27,0.321,6901760
28,0.339,6922240
29,0.315,6918144
30,0.324,7053312
31,0.319,7004160
32,0.312,6918144
33,0.314,7016448
34,0.333,6930432
35,0.316,7008256
36,0.303,6955008
37,0.302,7004160
38,0.314,6852608
39,0.341,6733824
40,0.314,6582272
41,0.335,6647808
42,0.318,6647808
43,0.306,6737920
44,0.317,6909952
45,0.354,6672384
46,0.335,6791168
47,0.327,6733824
48,0.314,6406144
49,0.315,6557696
50,0.330,6365184
51,0.344,6922240
52,0.310,7004160
53,0.346,6918144
54,0.346,7061504
55,0.316,7061504
56,0.334,6656000
57,0.331,6905856
58,0.307,6381568
59,0.296,6635520
60,0.300,6844416
61,0.319,6864896
62,0.306,7032832
63,0.323,7000064
64,0.326,6860800
65,0.320,7036928
66,0.321,6905856
67,0.324,6815744
68,0.314,6901760
69,0.320,7012352
70,0.312,7061504
71,0.352,7049216
72,0.309,6856704
73,0.354,6942720
74,0.325,6922240
75,0.355,7049216
76,0.304,6930432
77,0.323,6922240
78,0.311,6586368
79,0.358,7004160
80,0.315,6922240
81,0.353,7036928
82,0.330,6733824
83,0.312,6946816
84,0.317,6922240
85,0.338,6942720
86,0.337,6946816
87,0.449,7004160
88,0.326,6733824
89,0.309,6778880
90,0.357,6955008
91,0.326,6930432
92,0.333,7053312
93,0.303,6860800
94,0.365,6922240
95,0.321,7000064
96,0.320,6946816
97,0.310,7000064
98,0.309,7000064
99,0.301,6901760
100,0.315,6942720

Statistics:
Average Time,0.325 ms
Max Time,0.449 ms
Average Memory,6.567 MB
Max Memory,6.738 MB
