Run,Time(ms),Memory(Bytes)
1,2.361,7544832
2,2.576,7467008
3,2.406,7434240
4,2.389,7405568
5,2.496,7540736
6,2.377,7561216
7,2.388,6930432
8,2.469,7430144
9,2.441,7471104
10,2.308,7446528
11,2.446,7434240
12,2.339,7557120
13,2.389,7520256
14,2.319,7012352
15,2.435,7471104
16,2.313,7577600
17,2.366,7557120
18,2.440,7471104
19,2.365,7438336
20,2.371,7544832
21,2.438,7467008
22,2.384,7467008
23,2.369,7475200
24,2.360,7573504
25,2.377,6864896
26,2.334,7458816
27,2.388,7417856
28,2.393,7487488
29,2.422,7458816
30,2.417,7544832
31,2.728,7524352
32,2.488,7557120
33,2.364,7430144
34,2.393,6922240
35,2.420,7573504
36,2.396,7434240
37,2.687,7487488
38,2.419,7467008
39,2.422,7536640
40,2.301,7000064
41,2.341,6860800
42,2.387,7430144
43,2.397,7577600
44,2.400,7036928
45,2.416,7430144
46,2.379,7450624
47,2.418,7516160
48,2.399,7561216
49,2.486,7520256
50,2.382,7000064
51,2.527,7446528
52,2.580,7491584
53,2.461,7544832
54,2.436,7520256
55,2.388,7401472
56,2.425,7397376
57,2.321,6918144
58,124.795,7557120
59,2.349,6918144
60,2.365,6946816
61,2.730,6815744
62,2.368,6852608
63,2.444,7471104
64,2.342,6852608
65,2.355,7438336
66,2.393,6942720
67,2.322,7512064
68,2.335,7032832
69,2.335,7557120
70,125.885,7544832
71,2.397,7491584
72,2.405,7430144
73,2.432,7544832
74,2.416,7401472
75,2.376,6918144
76,2.467,7573504
77,2.419,7557120
78,2.374,7557120
79,2.609,7544832
80,2.377,6918144
81,2.343,7569408
82,2.468,7450624
83,2.457,7520256
84,2.541,7471104
85,2.355,7544832
86,2.485,7512064
87,2.438,7524352
88,2.558,7434240
89,2.426,7520256
90,2.392,7524352
91,2.383,7487488
92,2.359,7487488
93,2.380,7442432
94,2.494,7471104
95,2.309,7397376
96,2.383,7512064
97,2.332,7573504
98,2.441,7462912
99,2.346,7438336
100,2.504,7434240

Statistics:
Average Time,4.873 ms
Max Time,125.885 ms
Average Memory,7.050 MB
Max Memory,7.227 MB
