Run,Time(ms),Memory(Bytes)
1,2.710,7544832
2,2.723,7471104
3,2.721,7544832
4,2.735,7520256
5,2.754,7467008
6,2.688,7450624
7,2.754,7462912
8,2.746,7438336
9,2.682,7569408
10,120.419,7565312
11,2.648,6942720
12,2.706,7446528
13,2.741,7544832
14,2.702,7434240
15,2.750,7438336
16,2.666,6918144
17,2.701,7548928
18,2.636,7557120
19,2.710,7475200
20,2.697,7561216
21,2.759,7565312
22,2.692,7491584
23,2.711,7557120
24,2.659,6918144
25,2.732,7487488
26,2.752,7544832
27,2.802,7544832
28,2.758,7544832
29,2.797,7462912
30,2.878,7438336
31,2.663,7573504
32,2.913,7401472
33,2.894,7401472
34,2.712,7516160
35,2.811,7401472
36,2.689,7434240
37,2.776,7397376
38,2.693,7401472
39,2.607,7557120
40,2.653,7512064
41,2.715,7548928
42,2.630,7507968
43,2.779,7573504
44,2.688,7368704
45,2.689,7520256
46,2.718,7557120
47,2.651,7565312
48,2.755,7475200
49,2.919,7397376
50,2.746,7557120
51,2.648,7577600
52,2.775,7573504
53,2.704,7012352
54,2.635,7032832
55,2.693,6860800
56,2.723,7434240
57,2.869,7573504
58,2.725,7548928
59,2.666,7446528
60,2.655,6959104
61,2.683,7524352
62,2.767,7512064
63,2.701,7389184
64,2.710,6946816
65,2.670,7569408
66,2.748,7446528
67,2.768,7458816
68,2.746,7516160
69,2.699,7524352
70,2.677,7442432
71,2.823,7569408
72,2.712,7458816
73,2.725,7397376
74,2.728,7434240
75,2.730,7548928
76,2.695,7516160
77,2.702,7577600
78,121.183,7520256
79,2.652,6905856
80,2.761,7516160
81,2.667,7516160
82,2.670,6864896
83,2.683,7540736
84,2.700,7462912
85,2.697,7462912
86,2.648,7471104
87,2.742,7557120
88,2.715,7417856
89,2.639,7450624
90,2.691,7573504
91,2.661,7512064
92,2.679,7569408
93,2.682,7442432
94,2.699,7446528
95,2.669,7512064
96,2.731,7450624
97,2.686,7548928
98,2.687,7561216
99,2.685,7442432
100,2.744,7434240

Statistics:
Average Time,5.079 ms
Max Time,121.183 ms
Average Memory,7.097 MB
Max Memory,7.227 MB
