Run,Time(ms),Memory(Bytes)
1,0.320,6905856
2,0.365,6955008
3,0.323,6926336
4,0.349,6905856
5,0.310,7000064
6,0.318,6742016
7,0.318,6942720
8,0.322,6934528
9,0.325,6909952
10,0.332,6856704
11,0.327,6901760
12,0.319,6914048
13,0.321,7032832
14,0.338,6955008
15,0.335,6963200
16,0.327,7905280
17,0.315,6737920
18,0.330,6778880
19,0.429,6955008
20,0.320,6766592
21,0.310,6737920
22,0.329,6909952
23,0.363,7008256
24,0.308,7053312
25,0.317,6934528
26,0.325,7032832
27,0.322,6946816
28,0.308,7004160
29,0.317,6938624
30,0.322,6844416
31,0.318,6901760
32,0.324,6905856
33,0.326,6840320
34,0.335,6942720
35,0.359,7004160
36,0.358,6942720
37,0.323,6942720
38,0.327,7000064
39,0.333,6905856
40,0.355,6942720
41,0.317,6942720
42,0.335,6922240
43,0.319,7036928
44,0.315,6934528
45,0.331,6905856
46,0.341,7061504
47,0.311,6959104
48,0.326,6959104
49,0.346,7000064
50,0.322,6729728
51,0.363,6901760
52,0.339,6672384
53,0.326,6545408
54,0.334,7000064
55,0.350,6660096
56,0.316,6946816
57,0.480,6909952
58,0.328,6762496
59,0.369,6582272
60,0.332,6639616
61,0.320,6594560
62,0.317,6688768
63,0.327,6918144
64,0.323,7000064
65,0.333,6901760
66,0.341,6627328
67,0.312,7057408
68,0.332,6930432
69,0.361,6946816
70,0.326,6823936
71,0.338,6852608
72,0.372,6664192
73,0.328,7008256
74,0.338,6782976
75,0.319,6647808
76,0.353,6864896
77,0.331,7004160
78,0.326,6852608
79,0.324,6905856
80,0.397,6918144
81,0.332,7008256
82,0.309,6905856
83,0.314,7036928
84,0.319,7004160
85,0.318,7016448
86,0.325,6942720
87,0.321,7008256
88,0.356,6918144
89,0.349,6647808
90,0.368,6639616
91,0.315,7049216
92,0.320,6905856
93,0.335,6905856
94,0.324,6905856
95,0.324,6660096
96,0.334,7000064
97,0.338,7032832
98,0.340,6676480
99,0.356,6864896
100,0.353,7061504

Statistics:
Average Time,0.334 ms
Max Time,0.480 ms
Average Memory,6.580 MB
Max Memory,7.539 MB
