Run,Time(ms),Memory(Bytes)
1,516.182,7544832
2,513.940,7450624
3,643.173,7569408
4,513.097,7450624
5,520.454,7397376
6,514.981,7454720
7,516.758,7442432
8,653.395,7401472
9,513.341,7467008
10,530.919,7450624
11,523.534,7548928
12,520.311,7565312
13,515.304,7573504
14,517.844,7417856
15,514.389,7467008
16,509.901,7467008
17,519.083,7520256
18,528.657,7544832
19,513.367,7434240
20,527.797,7434240
21,654.619,7544832
22,665.747,7565312
23,515.832,7512064
24,514.050,7565312
25,646.402,7471104
26,524.742,7540736
27,518.555,7475200
28,659.815,7471104
29,520.430,7471104
30,527.971,7458816
31,637.077,7888896
32,512.193,7462912
33,516.785,7565312
34,510.915,7475200
35,524.643,7450624
36,638.009,7446528
37,523.881,7520256
38,522.251,7573504
39,519.316,7397376
40,520.176,7467008
41,527.558,7512064
42,511.585,7520256
43,518.840,7548928
44,508.969,7491584
45,520.046,7540736
46,643.980,7487488
47,526.306,7446528
48,514.061,7450624
49,521.917,7573504
50,524.940,7520256
51,529.273,7467008
52,524.747,7524352
53,517.698,7548928
54,517.802,7430144
55,514.069,7577600
56,525.016,7520256
57,648.655,7540736
58,519.137,7573504
59,513.360,7458816
60,519.172,7446528
61,519.260,7548928
62,518.450,7434240
63,527.101,7430144
64,518.147,7561216
65,526.928,7528448
66,517.549,7536640
67,521.438,7557120
68,526.461,7450624
69,525.114,7487488
70,514.854,7524352
71,640.191,7561216
72,518.377,7401472
73,512.233,7557120
74,526.618,7577600
75,650.030,7471104
76,511.511,7577600
77,520.851,7401472
78,650.793,7561216
79,524.502,7397376
80,516.439,7512064
81,643.162,7573504
82,522.153,7401472
83,518.914,7467008
84,648.299,7430144
85,528.534,7569408
86,524.137,7479296
87,526.004,7544832
88,518.181,7548928
89,517.547,7487488
90,643.480,7487488
91,515.879,7397376
92,516.703,7544832
93,512.672,7512064
94,517.624,7524352
95,642.245,7397376
96,518.524,7577600
97,516.958,7557120
98,512.534,7512064
99,516.275,7561216
100,649.717,7430144

Statistics:
Average Time,542.434 ms
Max Time,665.747 ms
Average Memory,7.154 MB
Max Memory,7.523 MB
