Run,Time(ms),Memory(Bytes)
1,1.555,6909952
2,4.724,11382784
3,1.531,6905856
4,4.733,11186176
5,4.668,11378688
6,4.604,11493376
7,1.467,7053312
8,1.513,6942720
9,1.505,6930432
10,1.449,6918144
11,1.529,6918144
12,1.483,6946816
13,1.573,6828032
14,4.600,11341824
15,1.536,6959104
16,1.494,6934528
17,4.847,11366400
18,1.558,6918144
19,4.643,11345920
20,4.648,11485184
21,1.503,6930432
22,1.510,6942720
23,1.510,6934528
24,1.482,6946816
25,1.534,6918144
26,4.659,11456512
27,1.512,6848512
28,1.501,6934528
29,1.493,6905856
30,1.494,6942720
31,1.573,7036928
32,4.615,11309056
33,1.559,6860800
34,116.178,7004160
35,1.566,6942720
36,1.484,7016448
37,1.558,7000064
38,1.486,7049216
39,4.644,11395072
40,4.770,11464704
41,1.517,7012352
42,4.668,11472896
43,1.541,6991872
44,1.562,6897664
45,1.489,6909952
46,1.522,7032832
47,1.499,6909952
48,4.640,11485184
49,1.538,7004160
50,1.499,6901760
51,1.456,6942720
52,1.552,6918144
53,1.541,7049216
54,1.475,6955008
55,1.479,7004160
56,4.710,11345920
57,1.536,7012352
58,4.660,11354112
59,1.520,6864896
60,1.468,6918144
61,4.653,11354112
62,1.472,7057408
63,4.668,11472896
64,1.519,6922240
65,1.476,6885376
66,4.722,11378688
67,1.490,6918144
68,1.532,7000064
69,1.603,6909952
70,1.565,6922240
71,1.506,7032832
72,1.504,6930432
73,1.465,6942720
74,4.696,11476992
75,1.540,6922240
76,1.534,7004160
77,1.494,6852608
78,1.507,7008256
79,1.462,6934528
80,1.518,6930432
81,122.300,11345920
82,1.465,6942720
83,1.460,7008256
84,1.529,6918144
85,1.497,6918144
86,1.536,7053312
87,1.613,6918144
88,1.515,6914048
89,1.507,6901760
90,1.530,7053312
91,1.513,7000064
92,1.501,7008256
93,1.490,6922240
94,1.509,6901760
95,1.478,6905856
96,1.545,6852608
97,1.483,7000064
98,1.502,7049216
99,1.571,6959104
100,1.466,6856704

Statistics:
Average Time,4.501 ms
Max Time,122.300 ms
Average Memory,7.517 MB
Max Memory,10.961 MB
