Run,Time(ms),Memory(Bytes)
1,1.647,6942720
2,1.623,6959104
3,1.566,7036928
4,1.632,7061504
5,1.663,6934528
6,1.622,6930432
7,1.646,6860800
8,1.579,6922240
9,1.587,6922240
10,1.647,6950912
11,1.626,6848512
12,1.713,6901760
13,1.743,6942720
14,1.598,6901760
15,4.973,11452416
16,1.657,6909952
17,1.615,6942720
18,1.691,6901760
19,1.638,6901760
20,1.630,6918144
21,1.666,6918144
22,1.588,6959104
23,1.627,7004160
24,1.602,6860800
25,4.749,11476992
26,1.632,7032832
27,1.618,6946816
28,4.709,11468800
29,1.574,7032832
30,1.601,7032832
31,1.560,6909952
32,1.592,7032832
33,4.682,10817536
34,4.795,11452416
35,1.647,6942720
36,1.620,7057408
37,5.039,10809344
38,4.848,11341824
39,1.579,6963200
40,1.620,7032832
41,1.614,6930432
42,1.594,6909952
43,1.652,7671808
44,1.625,7061504
45,4.760,11456512
46,1.632,7057408
47,1.739,6942720
48,1.680,6959104
49,4.757,10842112
50,1.599,7000064
51,4.917,11485184
52,1.603,7004160
53,1.628,6905856
54,1.587,6864896
55,1.616,6901760
56,1.621,6905856
57,4.788,11464704
58,1.633,7016448
59,1.667,7008256
60,1.656,6852608
61,1.635,7016448
62,4.776,11378688
63,1.615,6918144
64,1.607,7061504
65,1.679,6934528
66,1.605,7012352
67,1.648,6860800
68,4.733,11341824
69,1.620,6860800
70,1.645,7032832
71,1.628,6955008
72,1.585,6918144
73,1.593,6934528
74,1.700,7057408
75,1.585,6922240
76,1.575,6934528
77,1.597,6860800
78,1.622,7004160
79,1.582,7000064
80,4.954,11309056
81,4.937,11423744
82,4.743,11341824
83,4.728,11378688
84,1.564,6922240
85,1.637,6860800
86,1.574,6955008
87,1.589,7000064
88,1.596,7057408
89,4.710,11452416
90,1.609,6930432
91,1.630,7004160
92,4.787,11309056
93,1.698,7012352
94,1.684,6905856
95,1.627,7036928
96,1.617,7049216
97,1.674,6930432
98,1.547,6860800
99,1.587,6942720
100,4.699,11452416

Statistics:
Average Time,2.260 ms
Max Time,5.039 ms
Average Memory,7.473 MB
Max Memory,10.953 MB
