Run,Time(ms),Memory(Bytes)
1,0.175,6930432
2,0.173,6733824
3,0.180,7000064
4,0.192,6684672
5,0.170,6852608
6,0.177,6918144
7,0.190,6742016
8,0.193,6664192
9,0.157,6664192
10,0.167,6918144
11,0.189,6930432
12,0.176,6852608
13,0.174,6852608
14,0.231,6946816
15,0.257,6922240
16,0.414,7057408
17,5.112,11419648
18,0.390,7049216
19,0.329,7000064
20,0.418,6922240
21,4.420,11370496
22,0.225,6856704
23,0.164,6586368
24,0.171,7032832
25,0.178,7036928
26,0.185,6959104
27,0.164,6852608
28,0.186,6959104
29,0.183,6729728
30,0.240,4079616
31,0.175,6660096
32,0.170,7012352
33,0.161,6934528
34,0.174,6946816
35,0.174,6901760
36,0.188,6942720
37,0.179,6955008
38,4.294,10559488
39,0.169,6406144
40,0.177,6778880
41,0.176,6856704
42,0.177,6864896
43,0.183,6791168
44,0.167,6922240
45,4.084,6955008
46,0.190,6463488
47,0.177,7000064
48,0.182,7032832
49,0.187,6762496
50,0.177,6684672
51,0.185,6922240
52,0.168,6586368
53,3.294,11182080
54,0.172,6651904
55,0.173,6676480
56,0.175,6729728
57,0.162,6782976
58,0.158,6918144
59,0.187,536576
60,0.195,6635520
61,0.185,6860800
62,0.175,6676480
63,0.177,6676480
64,0.170,7057408
65,0.164,6909952
66,0.180,7061504
67,0.189,6660096
68,0.174,6918144
69,0.168,6946816
70,0.185,7016448
71,0.174,6922240
72,0.169,6983680
73,0.186,6631424
74,0.179,6901760
75,0.184,6918144
76,0.177,7004160
77,0.191,6651904
78,0.189,6860800
79,0.190,6942720
80,0.184,6918144
81,0.210,6918144
82,0.172,6905856
83,0.170,7000064
84,0.186,6942720
85,0.185,6684672
86,0.182,6922240
87,0.176,6664192
88,0.174,6922240
89,0.182,6852608
90,0.172,6729728
91,3.358,11079680
92,0.168,6651904
93,0.170,6946816
94,0.181,6729728
95,0.183,6631424
96,0.191,6586368
97,0.187,6733824
98,0.195,6664192
99,0.171,6791168
100,0.188,6930432

Statistics:
Average Time,0.424 ms
Max Time,5.112 ms
Average Memory,6.641 MB
Max Memory,10.891 MB
