Run,Time(ms),Memory(Bytes)
1,16.528,11472896
2,10.863,6860800
3,11.133,7573504
4,15.677,11341824
5,11.291,7614464
6,15.348,11464704
7,14.297,11395072
8,11.946,7634944
9,14.842,11464704
10,14.981,11378688
11,11.733,7569408
12,10.940,7553024
13,16.052,11448320
14,15.378,11452416
15,15.089,11468800
16,11.667,7671808
17,11.144,7663616
18,14.247,11489280
19,11.262,7573504
20,11.768,7634944
21,11.281,7061504
22,11.563,7524352
23,136.042,7585792
24,11.579,7696384
25,135.523,7593984
26,11.179,7553024
27,138.944,11354112
28,15.267,11448320
29,135.723,7557120
30,15.027,11354112
31,134.194,7704576
32,11.646,7708672
33,135.840,7569408
34,11.010,7688192
35,14.684,11448320
36,15.515,11366400
37,139.661,11378688
38,16.340,11378688
39,136.315,7561216
40,11.091,7016448
41,139.538,11452416
42,11.461,7708672
43,138.536,11337728
44,11.728,7659520
45,134.773,7561216
46,11.237,7524352
47,141.302,11395072
48,11.784,7561216
49,135.493,7553024
50,11.030,7553024
51,11.474,7663616
52,11.339,7704576
53,11.536,7598080
54,14.893,11452416
55,11.409,7565312
56,11.213,7704576
57,14.604,11337728
58,11.510,7696384
59,14.898,11423744
60,15.894,11370496
61,10.998,7671808
62,11.514,7557120
63,139.225,11366400
64,12.157,7565312
65,11.300,7507968
66,11.991,7696384
67,15.563,11395072
68,10.909,7663616
69,11.572,7569408
70,11.917,7569408
71,14.442,11345920
72,11.174,7704576
73,15.111,11366400
74,11.540,7610368
75,11.345,7684096
76,11.284,7524352
77,11.260,7593984
78,11.564,7557120
79,12.042,7671808
80,11.791,7540736
81,11.198,7557120
82,15.057,11399168
83,14.484,11354112
84,15.415,11481088
85,14.796,11464704
86,16.520,11345920
87,11.150,7692288
88,11.259,6946816
89,14.538,11300864
90,11.510,7663616
91,10.853,7692288
92,11.140,7639040
93,15.202,11452416
94,15.208,11419648
95,15.208,11464704
96,11.658,7684096
97,15.347,11468800
98,14.786,11345920
99,11.848,7557120
100,11.770,8069120

Statistics:
Average Time,30.279 ms
Max Time,141.302 ms
Average Memory,8.652 MB
Max Memory,10.957 MB
