Run,Time(ms),Memory(Bytes)
1,123.208,7004160
2,1.001,7008256
3,0.798,6918144
4,0.756,6959104
5,0.935,6864896
6,0.942,6922240
7,0.909,6901760
8,0.809,6946816
9,1.001,6823936
10,0.880,6922240
11,1.105,7004160
12,0.942,6922240
13,1.009,6922240
14,0.927,7057408
15,1.107,7000064
16,0.844,7938048
17,0.991,6946816
18,0.816,6856704
19,0.902,7057408
20,4.163,10854400
21,1.093,7004160
22,1.053,6934528
23,0.885,7864320
24,4.196,10911744
25,0.977,7008256
26,0.916,6918144
27,0.922,6918144
28,0.773,6848512
29,4.096,11128832
30,1.003,6922240
31,4.347,11476992
32,0.890,6852608
33,0.853,7057408
34,0.797,7008256
35,0.785,7036928
36,0.972,7004160
37,0.955,7057408
38,0.857,7057408
39,0.885,6918144
40,4.276,11350016
41,0.731,7057408
42,0.963,6860800
43,0.969,6942720
44,0.853,7049216
45,0.933,6864896
46,0.876,7004160
47,0.904,6918144
48,0.985,7004160
49,4.178,11452416
50,4.413,11395072
51,0.818,7049216
52,1.106,6918144
53,0.806,6922240
54,4.097,11149312
55,0.856,6930432
56,0.962,6918144
57,0.948,7004160
58,0.996,6864896
59,0.999,7032832
60,1.094,7708672
61,0.875,6959104
62,0.896,7004160
63,0.745,6942720
64,0.873,6905856
65,0.831,6955008
66,0.969,7036928
67,0.787,6942720
68,0.949,6930432
69,0.839,6955008
70,0.889,7053312
71,1.050,7004160
72,0.976,6860800
73,0.852,7049216
74,0.790,6909952
75,0.942,7012352
76,0.791,6930432
77,0.907,7057408
78,1.002,6918144
79,0.809,6852608
80,1.051,6946816
81,0.838,7032832
82,0.952,6852608
83,0.844,6893568
84,0.896,7008256
85,0.758,6856704
86,0.916,6942720
87,0.978,6946816
88,0.839,6922240
89,119.227,7032832
90,0.917,6901760
91,0.929,7016448
92,0.952,6852608
93,0.835,6909952
94,0.910,7053312
95,0.882,7004160
96,0.949,6848512
97,0.968,7057408
98,0.962,6905856
99,0.935,7057408
100,0.852,7049216

Statistics:
Average Time,3.582 ms
Max Time,123.208 ms
Average Memory,6.986 MB
Max Memory,10.945 MB
