Run,Time(ms),Memory(Bytes)
1,1.684,6918144
2,1.686,6942720
3,1.681,6909952
4,1.714,6905856
5,1.693,7049216
6,1.681,6934528
7,1.703,6942720
8,4.782,11366400
9,1.941,6918144
10,1.621,6905856
11,1.664,6909952
12,1.666,6930432
13,5.085,11489280
14,1.661,6918144
15,5.044,11448320
16,5.150,11124736
17,1.683,6934528
18,1.665,6901760
19,4.836,11464704
20,1.701,7000064
21,1.705,7008256
22,1.684,6918144
23,4.879,11096064
24,1.669,6909952
25,1.625,7032832
26,1.675,7057408
27,1.681,6860800
28,4.783,11354112
29,1.643,7667712
30,123.524,11395072
31,1.657,6885376
32,1.715,6930432
33,1.704,6889472
34,1.674,7061504
35,1.698,7012352
36,1.636,6860800
37,1.678,7008256
38,1.713,7057408
39,1.727,7593984
40,1.668,7000064
41,1.640,7004160
42,4.912,11186176
43,1.652,6852608
44,1.670,6918144
45,4.868,11452416
46,1.630,6901760
47,1.665,6942720
48,1.664,7008256
49,1.654,6942720
50,1.633,6864896
51,1.668,7016448
52,1.655,6918144
53,1.660,6930432
54,1.674,6942720
55,1.629,6922240
56,1.646,6905856
57,1.652,6946816
58,1.699,6942720
59,1.644,6901760
60,1.628,6860800
61,1.678,6909952
62,1.673,7004160
63,1.642,6922240
64,1.630,6860800
65,1.680,7057408
66,4.812,11464704
67,1.677,6959104
68,4.952,11345920
69,4.757,11358208
70,1.698,7053312
71,1.659,6930432
72,5.179,11456512
73,1.687,7684096
74,1.670,7036928
75,1.686,7688192
76,4.992,11366400
77,1.703,7000064
78,1.646,6918144
79,1.618,7032832
80,127.283,11489280
81,1.622,7008256
82,1.694,6930432
83,4.842,11452416
84,1.611,6979584
85,1.630,7036928
86,5.140,11366400
87,1.769,6934528
88,4.795,11325440
89,1.695,7061504
90,1.620,7061504
91,4.857,11448320
92,1.647,7053312
93,1.719,6942720
94,4.821,11448320
95,1.663,7008256
96,4.747,11366400
97,1.632,7004160
98,1.678,6963200
99,122.410,11124736
100,5.005,11345920

Statistics:
Average Time,6.035 ms
Max Time,127.283 ms
Average Memory,7.670 MB
Max Memory,10.957 MB
