Run,Time(ms),Memory(Bytes)
1,16.880,8421376
2,17.424,8478720
3,17.023,8515584
4,17.514,8433664
5,17.123,8482816
6,18.081,8417280
7,17.434,8462336
8,17.675,8491008
9,18.445,8437760
10,17.677,8343552

Statistics:
Average Time,17.528 ms
Max Time,18.445 ms
Average Memory,8.057 MB
Max Memory,8.121 MB
