Run,Time(ms),Memory(Bytes)
1,0.026,7208960
2,0.026,7008256
3,0.026,7086080
4,0.026,7081984
5,0.047,7237632
6,0.026,7127040
7,0.027,7204864
8,0.047,7106560
9,0.026,7159808
10,0.037,7127040

Statistics:
Average Time,0.031 ms
Max Time,0.047 ms
Average Memory,6.804 MB
Max Memory,6.902 MB
