Run,Time(ms),Memory(Bytes)
1,138.875,7008256
2,155.371,7102464
3,140.787,7151616
4,130.222,7098368
5,150.863,7180288
6,138.616,7102464
7,134.039,7004160
8,142.834,7204864
9,134.653,7122944
10,141.802,7004160

Statistics:
Average Time,140.806 ms
Max Time,155.371 ms
Average Memory,6.769 MB
Max Memory,6.871 MB
